Admin 1,Admin 2,Admin 3,Facility,Facility Type,Catchment,Latitude,Longitude,UID
Sindh,Jacobabad,Jacobabad,Imam Bux,Cd/Gd,"15,000",28.18982,68.51759,1613-fac1
Sindh,Jacobabad,Jacobabad,Police,Cd/Gd,"20,000",28.27451,68.43562,1614-fac1
Sindh,Jacobabad,Jacobabad,Jaffarabad,Mchc/Chc,"35,000",28.2722,68.44512,1615-fac1
Sindh,Jacobabad,Thull,Jumo Dakhan,Bhu,"36,269",28.26778,68.85662,1616-fac1
Sindh,Jacobabad,Thull,Bahadurpur,Bhu,"15,000",28.31545,68.59068,1617-fac1
Sindh,Jacobabad,Thull,Bachro,Bhu,"64,426",28.27445,68.71767,1618-fac1
Sindh,Jacobabad,Thull,Naseer Khan,Cd/Gd,"10,000",28.33852,68.77687,1619-fac1
Sindh,Jacobabad,Thull,Garhi Hussain,Rhc,"24,854",28.02995,68.73552,1620-fac1
Sindh,Jacobabad,Thull,Piyaro Khoso,Bhu,"8,925",28.39469,68.75042,1621-fac1
Sindh,Jacobabad,Garahi Khairo,Hashmatabad,Bhu,"21,194",28.0864,68.2464,1622-fac1
Sindh,Jacobabad,Garahi Khairo,Dodapur,Bhu,"22,448",28.05627,68.16786,1623-fac1
Sindh,Jacobabad,Garhi Khairo,Sheranpur,Bhu,"13,647",28.10944,68.32611,1624-fac1
Sindh,Jacobabad,Thull,Thull-01,Mchc/Chc,"20,000",0,0,1625-fac1
Sindh,Jacobabad,Thull,Mubarak Pur,Bhu,"15,000",0,0,1626-fac1
Sindh,Jacobabad,Thull,Mir Pur,Rhc,"50,000",28.18429,68.72809,1627-fac1
Sindh,Jacobabad,Thull,Baxan Pahore,Bhu,"25,557",28.11067,68.86718,1628-fac1
Sindh,Jacobabad,Thull,Azizabad,Bhu,"24,340",28.31224,68.75042,1629-fac1
Sindh,Jacobabad,Thull,Bargul,Bhu,"26,836",28.2391,68.80849,1630-fac1
Sindh,Jacobabad,Thull,Ghulam Muhammad Jakhrani,Bhu,"24,340",28.33492,68.84931,1631-fac1
Sindh,Jacobabad,Jacobabad,Sessi,Cd/Gd,165,0,0,1632-fac1
Sindh,Jacobabad,Jacobabad,Mch Centre,Mchc/Chc,"20,000",28.29912,68.43696,1633-fac1
Sindh,Jacobabad,Jacobabad,Lashari,Cd/Gd,"15,000",0,0,1634-fac1
Sindh,Jacobabad,Jacobabad,Shabirabad,Cd/Gd,"24,110",28.2198,68.90033,1635-fac1
Sindh,Jacobabad,Thull,Abdul Razaque Suhendharo,Bhu,"24,110",28.22592,68.88413,1636-fac1
Sindh,Jacobabad,Ghari Khairo,Mch Centre Ghari Khairo,Mchc/Chc,"24,458",28.06012,67.9251,1637-fac1
Sindh,Jacobabad,Ghari Khairo,Rasoolabad,Bhu,"9,035",28.09272,68.03981,1638-fac1
Sindh,Jacobabad,Jacobabad,Mobile Clinic,Mc,"21,430",28.23645,68.25727,1639-fac1
Sindh,Jacobabad,Thull,Dtc,Cd/Gd,"23,533",28.28455,68.52501,1640-fac1
Sindh,Jacobabad,Jacobabad,Dashti,Cd/Gd,"21,226",0,0,1641-fac1
Sindh,Jacobabad,Jacobabad,Ahmed Pur,Mc, -   ,28.13218,68.17789,1642-fac1
Sindh,Jacobabad,Thull,Baloachabad,Mc, -   ,28.24245,68.46749,1643-fac1
Sindh,Jacobabad,Jacobabad,Dadpur,Bhu,"9,611",28.23686,68.35684,1644-fac1
Sindh,Jacobabad,Jacobabad,Bunglow Sydan,Bhu,"10,000",28.16323,68.50328,1645-fac1
Sindh,Jacobabad,Jacobabad,Adam Khan Panhwar,Cd/Gd, -   ,28.2384,68.47624,1646-fac1
Sindh,Jacobabad,Jacobabad,Jed,Cd/Gd,"24,446",28.27945,68.44266,1647-fac1
Sindh,Jacobabad,Jacobabad,Qadir Pur,Rhc,"10,450",28.14653,68.35935,1648-fac1
Sindh,Jacobabad,Jacobabad,Mouladad,Bhu,"9,859",28.21581,68.36577,1649-fac1
Sindh,Jacobabad,Jacobabad,Rind Wahi,Mc,"23,684",0,0,1650-fac1
Sindh,Jacobabad,Jacobabad,Garhi Khairo,,"23,458",0,0,1651-fac1
Sindh,Jacobabad,Jacobabad,Suhro Khan Rind,Bhu,"12,000",0,0,1652-fac1
Sindh,Jacobabad,Jacobabad,Khairo Wagho,Bhu,"15,000",0,0,1653-fac1
Sindh,Jamshoro,Sehwan,Hf_Mc_Name,Bhu,35000,26.52955,67.81041,1654-fac1
Sindh,Jamshoro,Sehwan,Talti,Bhu,21224,26.46072,67.77523,1655-fac1
Sindh,Jamshoro,Kotri,Arazi,Rhc,31000,25.41598,68.27193,1656-fac1
Sindh,Jamshoro,Kotri,Govt. Disp. Sindh University,Shc,780,0,0,1657-fac1
Sindh,Jamshoro,Manjhand,Idp Camp Opo Sile Railway Station Jamshoro,Bhu,9000,26.04945,68.04406,1658-fac1
Sindh,Jamshoro,Manjhand,Goswari,Bhu,12000,26.17296,68.01534,1659-fac1
Sindh,Jamshoro,Kotri,Amri,Bhu,19336,25.36502,68.27714,1660-fac1
Sindh,Jamshoro,Sehwan,G.D Chirischian Colony,,3000,0,0,1661-fac1
Sindh,Jamshoro,Manjhand,Jamshoro Bank Relief Camp Behind Degree College,Bhu,25250,25.7443,68.29102,1662-fac1
Sindh,Jamshoro,Manjhand,Khanote,Bhu,32878,25.64479,68.35088,1663-fac1
Sindh,Jamshoro,Manjhand,Unerpur,Rhc,5000,25.67771,68.33447,1664-fac1
Sindh,Jamshoro,Sehwan,Govt.Disp;Budhapur,,,0,0,1665-fac1
Sindh,Jamshoro,Thano Bula Khan,Mobile Service Sehwan,Bhu,3000,25.75727,67.73816,1666-fac1
Sindh,Jamshoro,Thano Bula Khan,Karchat,Bhu,3000,0,0,1667-fac1
Sindh,Jamshoro,Thano Bula Khan,Govt.Disp.Mehinda Palari,Bhu,3000,0,0,1668-fac1
Sindh,Jamshoro,Sehwan,Mole,Bhu,4800,26.44775,67.81727,1669-fac1
Sindh,Jamshoro,Thano Bula Khan,Govt.Disp.Pakka Channa,Bhu,9055,0,0,1670-fac1
Sindh,Jamshoro,Thano Bula Khan,Mole,Bhu,17384,25.29343,67.57012,1671-fac1
Sindh,Jamshoro,Sehwan,Saree,Bhu,26837,26.3373,67.71801,1672-fac1
Sindh,Jamshoro,Sehwan,Jhangara,Rhc,8000,26.35898,67.76325,1673-fac1
Sindh,Jamshoro,Kotri,Govt.Disp.Bajara,,16000,0,0,1674-fac1
Sindh,Jamshoro,Sehwan,Tent City,Bhu,17599,26.51831,67.71504,1675-fac1
Sindh,Jamshoro,Sehwan,Wahur,Bhu,15687,26.54751,67.63464,1676-fac1
Sindh,Jamshoro,Kotri,Tajuji,Bhu,22862,25.35832,68.27429,1677-fac1
Sindh,Jamshoro,Kotri,Govt.Disp.Bihar Colony,,7500,0,0,1678-fac1
Sindh,Jamshoro,Kotri,Tent City,,8500,0,0,1679-fac1
Sindh,Jamshoro,Thano Bula Khan,Tent City @ Sda Shahbaz Quarter,Bhu,5000,25.62229,67.84365,1680-fac1
Sindh,Jamshoro,Thano Bula Khan,Thano Arab Khan,Bhu,4000,25.40828,67.78842,1681-fac1
Sindh,Jamshoro,Kotri,Ahmed Khan,Bhu,12500,25.44242,68.29763,1682-fac1
Sindh,Jamshoro,Kotri,L.S.B Disp. Jamshoro,,730,0,0,1683-fac1
Sindh,Jamshoro,Kotri,Idp Camp Fishries Hostel,,1440,0,0,1684-fac1
Sindh,Jamshoro,Sehwan,Mobile Service Kotri,,5000,0,0,1685-fac1
Sindh,Jamshoro,Sann,Camp @Mini Stadium Sehwan,Rhc,24771,26.03811,68.13791,1686-fac1
Sindh,Jamshoro,Manjhand,Sann,Rhc,4000,0,0,1687-fac1
Sindh,Jamshoro,Kotri,Govt. Disp. Qubi,,1500,0,0,1688-fac1
Sindh,Jamshoro,Thano Bula Khan,Idp Camp,Shc,2500,0,0,1689-fac1
Sindh,Jamshoro,Thano Bula Khan,Village Dhamrah,Cd/Gd,2000,0,0,1690-fac1
Sindh,Jamshoro,Kotri,Ali Murad Barejo,Mc,4000,0,0,1691-fac1
Sindh,Jamshoro,Sehwan,Mobile Camp Kotri,Cd/Gd,4500,26.44212,67.70037,1692-fac1
Sindh,Jamshoro,Kotri,Govt.Disp.Bund Manchar,Bhu,28680,25.30728,68.33982,1693-fac1
Sindh,Jamshoro,Kotri,Kero Khhao,Bhu,600,0,0,1694-fac1
Sindh,Jamshoro,Kotri,Idps Camp Sindh Development Study Center,Bhu,65463,25.36196,68.26011,1695-fac1
Sindh,Jamshoro,Kotri,Khuda Ki B Asti,Bhu,21811,25.3186,68.19817,1696-fac1
Sindh,Jamshoro,Kotri,Khando,Bhu,25604,25.53307,68.34146,1697-fac1
Sindh,Jamshoro,Kotri,Govt. Disp: Petaro Village,,6000,0,0,1698-fac1
Sindh,Jamshoro,Sehwan,Idp Camp Chawal Godam,,,0,0,1699-fac1
Sindh,Jamshoro,Sehwan,Joint Civil/ Army Relief Camp Lal Bagh Sehwan,,2000,0,0,1700-fac1
Sindh,Jamshoro,Sehwan,Camp John Chouthambi Sehwan,Mc,100000,26.41638,67.86267,1701-fac1
Sindh,Jamshoro,Sehwan,Mch Sehwan,Rhc,34775,26.5639,67.72097,1702-fac1
Sindh,Jamshoro,Manjhand,Bhan,Rhc,1926,26.26063,67.90492,1703-fac1
Sindh,Jamshoro,Manjhand,Lakhi Ghulam Shah,,26340,25.90674,68.23331,1704-fac1
Sindh,Jamshoro,Sehwan,Thq Manjhand,,110000,26.417,67.86514,1705-fac1
Sindh,Jamshoro,Kotri,Thq Sehwan,,295258,25.36717,68.30808,1706-fac1
Sindh,Jamshoro,Thano Bula Khan,Thq Kotri,,30000,25.36511,67.80681,1707-fac1
Sindh,Kashmore,Kandh Kot,Kand Kot,Mchc/Chc,"73,842",28.24716,69.1796,1708-fac1
Sindh,Kashmore,Kashmore,Kashmore,,"80,000",28.43346,68.58075,1709-fac1
Sindh,Kashmore,Kashmore,Idp Camp Dakhan Banglow,,200,0,0,1710-fac1
Sindh,Kashmore,Kandh Kot,Ghouspur,Rhc,"44,600",28.1376,69.08091,1711-fac1
Sindh,Kashmore,Tangwani,Tangwali,Rhc,"70,000",28.27067,69.0005,1712-fac1
Sindh,Kashmore,Kashmore,Buxapur,Rhc,"89,000",28.38037,69.36704,1713-fac1
Sindh,Kashmore,Kashmore,Serdaro Khoso,Cd/Gd,"18,000",28.45051,69.52726,1714-fac1
Sindh,Kashmore,Kashmore,Ghous Bux Bunglow,Cd/Gd,"2,000",28.32246,69.33338,1715-fac1
Sindh,Kashmore,Kashmore,Mohammad Azim Gro,Cd/Gd,"1,500",28.374,69.47381,1716-fac1
Sindh,Kashmore,Kashmore,Khani Badani,Cd/Gd,"2,000",28.27511,69.35953,1717-fac1
Sindh,Kashmore,Kashmore,Meurab Khan Mazari,Cd/Gd,"1,700",28.41128,69.53546,1718-fac1
Sindh,Kashmore,Kashmore,Mando Khan,Cd/Gd,"20,000",28.41934,69.39167,1719-fac1
Sindh,Kashmore,Kashmore,Kashmore Colony,Cd/Gd,"25,000",28.43989,69.61354,1720-fac1
Sindh,Kashmore,Kashmore,Gd Baghio Khan Jakhrani,Cd/Gd, -   ,0,0,1721-fac1
Sindh,Kashmore,Tangwani,Rehmat Khan Bijarani,Cd/Gd, -   ,28.19947,69.032,1722-fac1
Sindh,Kashmore,Tangwani,Nasrullah Khan,Cd/Gd,"5,000",28.15846,68.94859,1723-fac1
Sindh,Kashmore,Kandh Kot,Jamshro,Cd/Gd,"10,000",28.14256,69.1763,1724-fac1
Sindh,Kashmore,Tangwani,Nawab Khan Dahani,Cd/Gd,"15,000",28.18728,69.0996,1725-fac1
Sindh,Kashmore,Tangwani,Mushtaque Ahmed,Cd/Gd,"15,000",28.11895,68.94213,1726-fac1
Sindh,Kashmore,Tangwani,Illahi Bux,Cd/Gd,"18,000",28.35655,69.09115,1727-fac1
Sindh,Kashmore,Tangwani,27 Mile,Cd/Gd,"15,000",28.39405,69.16191,1728-fac1
Sindh,Kashmore,Tangwani,Gorgage,Cd/Gd,"5,000",28.23314,69.07537,1729-fac1
Sindh,Kashmore,Tangwani,Diyani,Bhu,"4,500",28.17747,68.94142,1730-fac1
Sindh,Kashmore,Tangwani,Karmpure,Bhu,"27,012",28.09999,68.93386,1731-fac1
Sindh,Kashmore,Kandh Kot,Dari,Bhu,"35,000",28.15806,69.10826,1732-fac1
Sindh,Kashmore,Kandh Kot,M Usman,Bhu,"22,000",28.333346,69.12262,1733-fac1
Sindh,Kashmore,Kandh Kot,Sardarabad,Bhu,"18,000",28.19064,69.21191,1734-fac1
Sindh,Kashmore,Tangwani,Birjar Khan Bijrani,Bhu,"9,300",28.25661,69.07378,1735-fac1
Sindh,Kashmore,Kashmore,Kumb,Bhu, -   ,28.37107,69.30145,1736-fac1
Sindh,Kashmore,Tangwani,Rasldar,Bhu,"15,000",28.39568,69.20847,1737-fac1
Sindh,Kashmore,Kand Kot,Abdul Qadir Bhayo,Bhu,"22,140",28.19198,69.13716,1738-fac1
Sindh,Kashmore,Kashmore,Din Mohd,Bhu,"20,000",28.34749,69.54472,1739-fac1
Sindh,Kashmore,Kashmore,M.Khan Mazari,Bhu,"20,000",28.3863,69.49697,1740-fac1
Sindh,Kashmore,Kashmore,Mulgulzhar,Bhu,"25,000",28.27716,69.25375,1741-fac1
Sindh,Kashmore,Kand Kot,Ali Mohd,Bhu,"10,000",0,0,1742-fac1
Sindh,Kashmore,Kashmore,Gullanpur,Bhu,"10,000",28.43745,69.46842,1743-fac1
Sindh,Kashmore,Kashmore,Zor Garh,Bhu,"12,000",28.28506,69.29901,1744-fac1
Sindh,Kashmore,Kand Kot,Jahan Khan,Bhu,"25,018",28.26674,69.22543,1745-fac1
Sindh,Kashmore,Tangwani,Hafeez Ullah,Bhu,"10,000",28.27822,68.96754,1746-fac1
Sindh,Kashmore,Tangwani,Sher Mohd,Bhu,"37,000",28.26665,68.92655,1747-fac1
Sindh,Kashmore,Tangwani,Kajlo Khan,Bhu,"15,000",28.29758,68.95859,1748-fac1
Sindh,Kashmore,Tangwani,Pirjan Bajkani,Bhu,"25,000",28.20395,69.04509,1749-fac1
Sindh,Kashmore,Tangwani,Ghulam Sarwar,Bhu,"24,000",28.28276,68.94139,1750-fac1
Sindh,Kashmore,Kashmore,Badani,Bhu,"30,000",28.30571,69.42013,1751-fac1
Sindh,Kashmore,Kashmore,Khewali,Bhu,"20,000",28.43765,69.65251,1752-fac1
Sindh,Kashmore,Tangwani,Saeed Khan,Bhu,"25,000",28.38658,68.98559,1753-fac1
Sindh,Matiari,Matiari,G.D Dhaloo Khaskeli,Cd/Gd,"13,680",25.65818,68.63265,1754-fac1
Sindh,Matiari,Matiari,Tahir Hingoro,Bhu,"17,378",25.66618,68.63265,1755-fac1
Sindh,Matiari,Matiari,G.D Soomro Chand,Cd/Gd,"21,000",25.54,68.44297,1756-fac1
Sindh,Matiari,Matiari,G.D Shahmeer Jiwari,Cd/Gd,"11,400",25.61755,68.51896,1757-fac1
Sindh,Matiari,Saeedabad,D.C Disp. Rano Bughi,Cd/Gd,"11,800",25.89357,68.44058,1758-fac1
Sindh,Matiari,Saeedabad,D.C Disp. Zeer Peer,Cd/Gd,"1,700",25.94959,68.46707,1759-fac1
Sindh,Matiari,Saeedabad,G.D Awal Chhachar,Cd/Gd,"7,500",25.96102,68.42084,1760-fac1
Sindh,Matiari,Saeedabad,Yousif Hajano,Bhu,"7,500",25.942,68.43048,1761-fac1
Sindh,Matiari,Saeedabad,Maharshah,Bhu,"7,347",0,0,1762-fac1
Sindh,Matiari,Matiari,Bao Khan Pathan,Bhu,"16,050",0,0,1763-fac1
Sindh,Matiari,Matiari,Dcd Palijani,Cd/Gd,"14,574",25.56977,68.56272,1764-fac1
Sindh,Matiari,Matiari,Oderolal Station,Rhc,"30,249",25.63591,68.59505,1765-fac1
Sindh,Matiari,Matiari,Oderolal Village,Bhu,"22,942",25.69768,68.55777,1766-fac1
Sindh,Matiari,Hala,Bhanooth,Bhu,"14,456",25.86913,68.34708,1767-fac1
Sindh,Matiari,Hala,Saeed Khan Laghari,Bhu,"13,000",25.87426,68.37729,1768-fac1
Sindh,Matiari,Hala,D.C Disp. Mori Muhammad Khan,Cd/Gd,"6,167",25.89915,68.34854,1769-fac1
Sindh,Matiari,Saeedabad,Sirachon Kaka,Bhu,"15,500",26.025506,68.37685,1770-fac1
Sindh,Matiari,Saeedabad,G.D Old Saeedabad,Cd/Gd,"14,687",0,0,1771-fac1
Sindh,Matiari,Matiari,G. D Juma Shahok,Cd/Gd, -   ,25.69373,68.50631,1772-fac1
Sindh,Matiari,Matiari,Faqir Hooh Nothiani,Bhu, -   ,25.72385,68.5245,1773-fac1
Sindh,Matiari,Matiari,G.D Sher Md Thorha,Cd/Gd, -   ,25.70634,68.54517,1774-fac1
Sindh,Matiari,Matiari,Nagarpur,Rhc, -   ,25.8049,68.48723,1775-fac1
Sindh,Matiari,Hala,Mch Hala Old,Mchc/Chc, -   ,25.7946,68.383,1776-fac1
Sindh,Matiari,Hala,Hala Old,Bhu, -   ,25.7946,68.39187,1777-fac1
Sindh,Matiari,Hala,G.D Khanooth,Cd/Gd, -   ,25.77558,68.38719,1778-fac1
Sindh,Matiari,Saeedabad,Nabi Bux Jamali,Bhu, -   ,26.04408,68.42365,1779-fac1
Sindh,Matiari,Matiari,Laloo Mangwano,Bhu, -   ,0,0,1780-fac1
Sindh,Matiari,Saeedabad,B.D Kaka,Rhc, -   ,26.01221,68.40959,1781-fac1
Sindh,Matiari,Hala,G.D Punhlkhan Jamal,Cd/Gd, -   ,25.79531,68.44283,1782-fac1
Sindh,Matiari,Hala,Khanda,Bhu, -   ,25.75075,68.44879,1783-fac1
Sindh,Matiari,Matiari,Allah Dinosand,Bhu,"27,818",25.50169,68.5197,1784-fac1
Sindh,Matiari,Saeedabad,Dr. Yar Muhammad Gohato,Bhu,"16,276",0,0,1785-fac1
Sindh,Matiari,New Saeedabad,Dr. Shahazeb Shah,Bhu,"20,421",26.06331,68.34923,1786-fac1
Sindh,Matiari,Matiari,Sekhat,Bhu,"11,130",25.64988,68.50034,1787-fac1
Sindh,Matiari,Matiari,Khyber,Rhc,"25,680",25.67682,68.49821,1788-fac1
Sindh,Matiari,Hala,Karam Khan Nizamani,Bhu,"33,909",25.88474,68.49824,1789-fac1
Sindh,Matiari,Hala,Bhit Shah,Rhc,"44,459",25.8,68.5,1790-fac1
Sindh,Matiari,Saeedabad,Dr. Ayaz Abrejo,Bhu,"5,892",25.99365,68.37594,1791-fac1
Sindh,Matiari,Saeedabad,Bugo Khan Jamali,Bhu,"20,063",26.07467,68.40446,1792-fac1
Sindh,Matiari,Saeedabad,G.D Old Saeedabad,Cd/Gd,"14,687",0,0,1793-fac1
Sindh,Nawabshah,Daur,G.D Umer Sethar,Cd/Gd,2000,26.50843,68.29479,1794-fac1
Sindh,Nawabshah,Daur,G.D Khan Muhammad Ghorchani,Cd/Gd,2500,26.50291,68.33072,1795-fac1
Sindh,Nawabshah,Daur,Karim Bux Dalov,Bhu,23045,26.59673,68.33634,1796-fac1
Sindh,Nawabshah,Sakrand,G.D Ganwar Mahar,Cd/Gd,10000,26.26838,68.07056,1797-fac1
Sindh,Nawabshah,Sakrand,Model Village,Bhu,10000,26.26455,68.05496,1798-fac1
Sindh,Nawabshah,Sakrand,Chhatan Shah,Bhu,10300,26.19468,68.09057,1799-fac1
Sindh,Nawabshah,Sakrand,G.D Shah Inayat,Cd/Gd,15000,26.07683,68.44883,1800-fac1
Sindh,Nawabshah,Sakrand,Karim Bux Dalov,Bhu,9195,26.14026,68.42734,1801-fac1
Sindh,Nawabshah,Sakrand,Hassan Jamali,Bhu,17850,26.10851,68.44713,1802-fac1
Sindh,Nawabshah,Daur,G.D Nawaz Dahri,Cd/Gd,22144,26.15561,68.30479,1803-fac1
Sindh,Nawabshah,Nawabshah,G.D Liaque Zardari,Cd/Gd,15220,26.24142,68.24853,1804-fac1
Sindh,Nawabshah,Dour,Asgharabad,Bhu,6216,26.40222,68.2159,1805-fac1
Sindh,Nawabshah,Dour,Boucharry,Bhu,23000,26.34951,68.36691,1806-fac1
Sindh,Nawabshah,Sakrand,Deeno Shah,Bhu,15400,26.19116,68.22058,1807-fac1
Sindh,Nawabshah,Sakrand,Puhal Khan Chandio,Bhu,15000,26.2054,68.24723,1808-fac1
Sindh,Nawabshah,Sakrand,Jalalani,Bhu,26808,26.15203,68.25162,1809-fac1
Sindh,Nawabshah,Sakrand,G.D Qaiser Khan Chandio,Cd/Gd,3000,26.19919,68.24095,1810-fac1
Sindh,Nawabshah,Kazi Ahmed,G.D Jujhar,Cd/Gd,8720,26.38355,68.00717,1811-fac1
Sindh,Nawabshah,Kazi Ahmed,Nawab Wali Muhammad,Bhu,28500,26.39329,68.04183,1812-fac1
Sindh,Nawabshah,Kazi Ahmed,Kot Maqbool Shah,Bhu,10400,26.33374,68.04744,1813-fac1
Sindh,Nawabshah,Kazi Ahmed,Ramzan Rahu,Bhu,13029,26.44003,68.04678,1814-fac1
Sindh,Nawabshah,Nawabshah,Tremore,Bhu,25382,26.34277,68.28497,1815-fac1
Sindh,Nawabshah,Daur,G.D Doraee Mehar,Cd/Gd,15200,26.34758,68.20469,1816-fac1
Sindh,Nawabshah,Daur,G.D Dost Muhammad Hashami,Cd/Gd,8000,26.42949,68.48761,1817-fac1
Sindh,Nawabshah,Daur,G>D Gazi Khan Burghori,Cd/Gd,12000,26.45354,68.37878,1818-fac1
Sindh,Nawabshah,Daur,Soomer Khna Korai,Cd/Gd,19771,26.5129,68.37341,1819-fac1
Sindh,Nawabshah,Kazi Ahmed,Khar,Bhu,11200,26.52345,68.00555,1820-fac1
Sindh,Nawabshah,Kazi Ahmed,Moqim Dahri,Bhu,13500,26.55144,68.03428,1821-fac1
Sindh,Nawabshah,Kazi Ahmed,Shahpur Jehania,Rhc,21312,26.568442,67.95653,1822-fac1
Sindh,Nawabshah,Sakrand,G.D Dang,Cd/Gd,3695,26.15487,68.12604,1823-fac1
Sindh,Nawabshah,Sakrand,Mari Jalbani,Bhu,24014,26.08397,68.20043,1824-fac1
Sindh,Nawabshah,Sakrand,G.D Punhun Jamali,Cd/Gd,13914,26.14062,68.34583,1825-fac1
Sindh,Nawabshah,Sakrand,G.D Fazal Keerio,Cd/Gd,13315,26.09633,68.34826,1826-fac1
Sindh,Nawabshah,Daur,60 Miles,Bhu,24302,26.39426,68.43892,1827-fac1
Sindh,Nawabshah,Daur,Mch Centre 60 Miles,Mchc/Chc,24290,26.39581,68.3857,1828-fac1
Sindh,Nawabshah,Nawabshah,G.D Brohi Conton Ffactory,Cd/Gd,44316,26.29756,68.44687,1829-fac1
Sindh,Nawabshah,Daur,Gupchani,Bhu,30666,26.19772,68.55368,1830-fac1
Sindh,Nawabshah,Nawabshah,Karam Ali Jamali,Bhu,26000,26.30839,68.43281,1831-fac1
Sindh,Nawabshah,Nawabshah,G.D Niazi Khan Siyal,Cd/Gd,8900,26.25775,68.18994,1832-fac1
Sindh,Nawabshah,Sakrand,Mch Centre Noor Nawaz Zardari,Mchc/Chc,10200,26.22365,68.30727,1833-fac1
Sindh,Nawabshah,Sakrand,G.D Sydi Chhar,Cd/Gd,8100,26.15562,68.30474,1834-fac1
Sindh,Nawabshah,Sakrand,Shamil Unar,Bhu,21000,26.17505,68.18479,1835-fac1
Sindh,Nawabshah,Sakrand,Hamal Faqir,Bhu,47745,26.10943,68.31199,1836-fac1
Sindh,Nawabshah,Sakrand,Muhammad Khan Magsi,Bhu,12000,26.03215,68.305,1837-fac1
Sindh,Nawabshah,Sakrand,Sukhho Manahejo,Bhu,12280,26.20044,68.36319,1838-fac1
Sindh,Nawabshah,Kazi Ahmed,Mitho Khan Jokhio,Bhu,18675,26.46695,68.06497,1839-fac1
Sindh,Nawabshah,Kazi Ahmed,Daulatpur,Rhc,23955,26.508454,67.968053,1840-fac1
Sindh,Nawabshah,Kazi Ahmed,G.D Gahand,Cd/Gd,10200,26.50001,68.02438,1841-fac1
Sindh,Nawabshah,Dour,Daur,Rhc,150000,26.4548,68.31401,1842-fac1
Sindh,Nawabshah,Dour,G.D Karim Bux Brohi,Cd/Gd,24640,26.47361,68.46706,1843-fac1
Sindh,Nawabshah,Dour,Chak No. 3,Rhc,25000,26.44739,68.57155,1844-fac1
Sindh,Nawabshah,Sakrand,Budhal Shah,Bhu,15000,26.22212,68.12254,1845-fac1
Sindh,Nawabshah,Sakrand,G.D A.T.I Farm,Cd/Gd,6400,26.12301,68.2834,1846-fac1
Sindh,Nawabshah,Dour,G.D Jhoro Khan Sher,Cd/Gd,28000,26.3157,68.6536,1847-fac1
Sindh,Nawabshah,Dour,68 Mori,Bhu,25230,0,0,1848-fac1
Sindh,Nawabshah,Dour,Jam Sahib,Bhu,22000,26.29525,68.61983,1849-fac1
Sindh,Nawabshah,Kazi Ahmed,Haberi,Bhu,17200,26.46769,68.16759,1850-fac1
Sindh,Nawabshah,Kazi Ahmed,Sansawri,Bhu,11000,26.5074,68.17027,1851-fac1
Sindh,Nawabshah,Kazi Ahmed,Qutbi,Bhu,12000,26.49608,68.06082,1852-fac1
Sindh,Nawabshah,Nawabshah,G. Urban Disp. Line Para,Cd/Gd,25186,26.23709,68.41741,1853-fac1
Sindh,Nawabshah,Nawabshah,Mch Center Manuabad,Mchc/Chc,30208,26.20616,68.29971,1854-fac1
Sindh,Nawabshah,Nawabshah,Allah Bux Magsi,Bhu,24845,26.23582,68.41227,1855-fac1
Sindh,Nawabshah,Nawabshah,Khair Shah,Bhu,22606,26.25122,68.34108,1856-fac1
Sindh,Nawabshah,Kazi Ahmed,G.D Allah Bux Kubar,Cd/Gd,12320,26.29291,68.16461,1857-fac1
Sindh,Nawabshah,Kazi Ahmed,Bado Mehar,Bhu,17380,26.33065,68.14631,1858-fac1
Sindh,Nawabshah,Kazi Ahmed,Kazi Ahmed,Rhc,22013,26.29814,68.10868,1859-fac1
Sindh,Nawabshah,Kazi Ahmed,G.D Tohi,Cd/Gd,12000,26.32412,68.00625,1860-fac1
Sindh,Nawabshah,Sakrand,Majeed Kerio,Bhu,29760,26.13159,68.21346,1861-fac1
Sindh,Nawabshah,Sakrand,Mehrabpur,Rhc,22900,26.10111,68.15295,1862-fac1
Sindh,Nawabshah,Sakrand,Govt: Disp: Rahmu Keerio,Cd/Gd,10000,26.111554,68.23071,1863-fac1
Sindh,Nawabshah,Sakrand,Mch Murad Ali Chandio,Mchc/Chc,2000,26.12413,68.14638,1864-fac1
Sindh,Nawabshah,Sakrand,Khabar Lakhmir,Bhu,11744,26.20047,68.36318,1865-fac1
Sindh,Nawabshah,Sakrand,G.D Khadhar,Cd/Gd,15133,26.14189,68.36956,1866-fac1
Sindh,Nawabshah,Sakrand,G.D. K.B Rind,Cd/Gd,10000,26.17471,68.34267,1867-fac1
Sindh,Nawabshah,Sakrand,Rch Mehar Jamali,Rhc,17896,26.11693,68.39573,1868-fac1
Sindh,Nawabshah,Daur,Bandhi,Rhc,22000,26.59151,68.30717,1869-fac1
Sindh,Nawabshah,Daur,Yar M. Jamali,Rhc,7000,26.56221,68.27858,1870-fac1
Sindh,Nawabshah,Kazi Ahemd,Gd Manharo,Cd/Gd,15000,26.59151,68.17515,1871-fac1
Sindh,Nawabshah,Kazi Ahemd,Gh. Muhammad Jamali,Bhu,6000,26.58885,68.20624,1872-fac1
Sindh,Nawabshah,Sakrand,Thq Sakrand,,47452,26.13945,68.27742,1873-fac1
Sindh,Qambar Shahdadkot,Warah,Khandho,Bhu,"14,260",0,0,1874-fac1
