Health Level,Admin 1,Admin 2,Level,Facility,UID,Facility Type
Health Facility,Punjab,Khanewal,4,129 15L,7036,x
Health Facility,Punjab,Khanewal,4,131 15L,7038,x
Health Facility,Punjab,Khanewal,4,137 16L,7040,x
Health Facility,Punjab,Khanewal,4,14A8r,7041,x
Health Facility,Punjab,Khanewal,4,18 Darkan,7042,x
Health Facility,Punjab,Khanewal,4,2Ah,7043,x
Health Facility,Punjab,Khanewal,4,30 10R,7045,x
Health Facility,Punjab,Khanewal,4,36 10R,7046,x
Health Facility,Punjab,Khanewal,4,44 10R,7047,x
Health Facility,Punjab,Khanewal,4,44 15L,7048,x
Health Facility,Punjab,Khanewal,4,50 15L,7050,x
Health Facility,Punjab,Khanewal,4,58 10R,7052,x
Health Facility,Punjab,Khanewal,4,7 9 R,7053,x
Health Facility,Punjab,Khanewal,4,88 15L,7054,x
Health Facility,Punjab,Khanewal,4,9 R,7055,x
Health Facility,Punjab,Khanewal,4,92 10R,7057,x
Health Facility,Punjab,Khanewal,4,92 15L,7058,x
Health Facility,Punjab,Khanewal,4,Abdul Hakeem,7059,x
Health Facility,Punjab,Khanewal,4,Bagar Sargana,7060,x
Health Facility,Punjab,Khanewal,4,Bakir Pur,7061,x
Health Facility,Punjab,Khanewal,4,Bherowal,7063,x
Health Facility,Punjab,Khanewal,4,Bhu 102 10R,7065,x
Health Facility,Punjab,Khanewal,4,Bhu 106 10R,7066,x
Health Facility,Punjab,Khanewal,4,Bhu 125 7Er,7067,x
Health Facility,Punjab,Khanewal,4,Bhu 127 10X Jahanian,7068,x
Health Facility,Punjab,Khanewal,4,Bhu 133 16L,7069,x
Health Facility,Punjab,Khanewal,4,Bhu 136 10R,7071,x
Health Facility,Punjab,Khanewal,4,Bhu 139 10R,7074,x
Health Facility,Punjab,Khanewal,4,Bhu 140 10R,7076,x
Health Facility,Punjab,Khanewal,4,Bhu 171 10R,7078,x
Health Facility,Punjab,Khanewal,4,Bhu 18 8R,7079,x
Health Facility,Punjab,Khanewal,4,Bhu 19 8Br,7080,x
Health Facility,Punjab,Khanewal,4,Bhu 22 8R,7081,x
Health Facility,Punjab,Khanewal,4,Bhu 55 10R,7082,x
Health Facility,Punjab,Khanewal,4,Bhu 67 10R,7083,x
Health Facility,Punjab,Khanewal,4,Bhu 67 15L,7085,x
Health Facility,Punjab,Khanewal,4,Bhu 7 8Ar,7086,x
Health Facility,Punjab,Khanewal,4,Bhu 70 15L,7087,x
Health Facility,Punjab,Khanewal,4,Bhu 74 15L,7089,x
Health Facility,Punjab,Khanewal,4,Bhu 76 10R,7091,x
Health Facility,Punjab,Khanewal,4,Bhu 79Llor,7093,x
Health Facility,Punjab,Khanewal,4,Bhu 88 10R,7094,x
Health Facility,Punjab,Khanewal,4,Bhu Ali Sher Wahin,7095,x
Health Facility,Punjab,Khanewal,4,Bhu Chitor Garah,7097,x
Health Facility,Punjab,Khanewal,4,Bhu Gagh,7099,x
Health Facility,Punjab,Khanewal,4,Bhu Ghose Pur,7100,x
Health Facility,Punjab,Khanewal,4,Bhu Haq Nawaz,7101,x
Health Facility,Punjab,Khanewal,4,Bhu Ibrah Pur,7103,x
Health Facility,Punjab,Khanewal,4,Bhu Jungle Darawala,7105,x
Health Facility,Punjab,Khanewal,4,Bhu Kot Barkat Ali,7106,x
Health Facility,Punjab,Khanewal,4,Bhu Kot Islam,7107,x
Health Facility,Punjab,Khanewal,4,Bhu Kund Sargana,7108,x
Health Facility,Punjab,Khanewal,4,Bhu Man Kot,7109,x
Health Facility,Punjab,Khanewal,4,Bhu Mian Pur,7111,x
Health Facility,Punjab,Khanewal,4,Bhu Mumdal,7112,x
Health Facility,Punjab,Khanewal,4,Bhu Qatal Pur,7113,x
Health Facility,Punjab,Khanewal,4,Bhu Raheem Shah,7114,x
Health Facility,Punjab,Khanewal,4,Bhu Sendia Wala,7115,x
Health Facility,Punjab,Khanewal,4,Bhu Thul Najeeb,7116,x
Health Facility,Punjab,Khanewal,4,Ch Khanewal,7117,x
Health Facility,Punjab,Khanewal,4,Dandi Sergana,7131,x
Health Facility,Punjab,Khanewal,4,Dar Khana,7132,x
Health Facility,Punjab,Khanewal,4,Grd 79 15L,7137,x
Health Facility,Punjab,Khanewal,4,Hashmat Mirali,7139,x
Health Facility,Punjab,Khanewal,4,Havali Kouranaga,7140,x
Health Facility,Punjab,Khanewal,4,Hussain Abad Awal,7141,x
Health Facility,Punjab,Khanewal,4,Jaso Kawan,7143,x
Health Facility,Punjab,Khanewal,4,Joudh Pur,7145,x
Health Facility,Punjab,Khanewal,4,Kabirwala,7146,x
Health Facility,Punjab,Khanewal,4,Kacha Khuh,7151,x
Health Facility,Punjab,Khanewal,4,Khanewal,7153,x
Health Facility,Punjab,Khanewal,4,Korai Baloch,7159,x
Health Facility,Punjab,Khanewal,4,Kukar Hatta,7161,x
Health Facility,Punjab,Khanewal,4,Mahni Sial,7162,x
Health Facility,Punjab,Khanewal,4,Makhdom Pur,7163,x
Health Facility,Punjab,Khanewal,4,Mari Sahu,7165,x
Health Facility,Punjab,Khanewal,4,Mian Chanu,7166,x
Health Facility,Punjab,Khanewal,4,Mubarik Pur,7167,x
Health Facility,Punjab,Khanewal,4,Mullar Pur,7168,x
Health Facility,Punjab,Khanewal,4,Naurang Shah,7169,x
Health Facility,Punjab,Khanewal,4,Rhc Havali Kouranaga,7170,x
Health Facility,Punjab,Khanewal,4,Rhc Thatha Sadiqabad,7171,x
Health Facility,Punjab,Khanewal,4,Sarai Sidhu,7173,x
Health Facility,Punjab,Khanewal,4,Sardar Pur,7177,x
Health Facility,Punjab,Khanewal,4,Shamakot,7178,x
Health Facility,Punjab,Khanewal,4,Tehsil Store Jahanian,7179,x
Health Facility,Punjab,Khanewal,4,Thq Jahanian,7180,x
Health Facility,Punjab,Khanewal,4,Tulamba,7181,x
Health Facility,Punjab,Khanewal,4,Umeed Garh,7184,x
District,Punjab,Khanewal,3,Khanewal District Store,7185,x
Health Facility,Punjab,Khushab,4,Akm2 Kathwai Hosp,7245,x
Health Facility,Punjab,Khushab,4,Bhu 59Mb,7246,x
Health Facility,Punjab,Khushab,4,Bhu Aungah,7247,x
Health Facility,Punjab,Khushab,4,Bhu Bejar,7248,x
Health Facility,Punjab,Khushab,4,Bhu Botala,7249,x
Health Facility,Punjab,Khushab,4,Bhu Bundial,7250,x
Health Facility,Punjab,Khushab,4,Bhu Chak 23Mb,7251,x
Health Facility,Punjab,Khushab,4,Bhu Chak 47B,7252,x
Health Facility,Punjab,Khushab,4,Bhu Chan,7253,x
Health Facility,Punjab,Khushab,4,Bhu Dayiwal,7254,x
Health Facility,Punjab,Khushab,4,Bhu Golywali,7255,x
Health Facility,Punjab,Khushab,4,Bhu Groot,7256,x
Health Facility,Punjab,Khushab,4,Bhu Jabbi,7258,x
Health Facility,Punjab,Khushab,4,Bhu Jemali Balouchan,7259,x
Health Facility,Punjab,Khushab,4,Bhu Jhalar,7260,x
Health Facility,Punjab,Khushab,4,Bhu Jhurkel,7261,x
Health Facility,Punjab,Khushab,4,Bhu Jora Kalan,7262,x
Health Facility,Punjab,Khushab,4,Bhu Khat Wan,7263,x
Health Facility,Punjab,Khushab,4,Bhu Khura,7264,x
Health Facility,Punjab,Khushab,4,Bhu Kund,7265,x
Health Facility,Punjab,Khushab,4,Bhu Kutha Sugral,7266,x
Health Facility,Punjab,Khushab,4,Bhu Majooka,7267,x
Health Facility,Punjab,Khushab,4,Bhu Mb56,7268,x
Health Facility,Punjab,Khushab,4,Bhu Naree,7269,x
Health Facility,Punjab,Khushab,4,Bhu Nule,7270,x
Health Facility,Punjab,Khushab,4,Bhu Ochali,7271,x
Health Facility,Punjab,Khushab,4,Bhu Okhlee Mola,7272,x
Health Facility,Punjab,Khushab,4,Bhu Pelo Vaince,7273,x
Health Facility,Punjab,Khushab,4,Bhu Rah Dari,7274,x
Health Facility,Punjab,Khushab,4,Bhu Rangpur 43,7275,x
Health Facility,Punjab,Khushab,4,Bhu Sadiqabad,7276,x
Health Facility,Punjab,Khushab,4,Bhu Shahwala,7277,x
Health Facility,Punjab,Khushab,4,Bhu Shumad,7278,x
Health Facility,Punjab,Khushab,4,Bhu Sodhi Jawali,7279,x
Health Facility,Punjab,Khushab,4,Bhu Sundral,7280,x
Health Facility,Punjab,Khushab,4,Bhu Taiteri,7281,x
Health Facility,Punjab,Khushab,4,Bhu Taloker,7282,x
Health Facility,Punjab,Khushab,4,Bhu Tiba Qiamdin,7283,x
Health Facility,Punjab,Khushab,4,Bhu Uchala,7284,x
Health Facility,Punjab,Khushab,4,Bhu Vaheer,7285,x
Health Facility,Punjab,Khushab,4,Bhu Wurcha,7286,x
Health Facility,Punjab,Khushab,4,Cd Adhi Kot,7287,x
Health Facility,Punjab,Khushab,4,Dhq Hosp Joherabad,7288,x
Health Facility,Punjab,Khushab,4,Mch Aungah,7290,x
Health Facility,Punjab,Khushab,4,Mch Center Joharabad,7291,x
Health Facility,Punjab,Khushab,4,Mch Center Khushab,7292,x
Health Facility,Punjab,Khushab,4,Rhc Hedli,7296,x
Health Facility,Punjab,Khushab,4,Rhc Khabaikee,7297,x
Health Facility,Punjab,Khushab,4,Rhc Mitha Tewana,7298,x
Health Facility,Punjab,Khushab,4,Rhc Puthrar,7299,x
Health Facility,Punjab,Khushab,4,Rhc Rodah,7300,x
Health Facility,Punjab,Khushab,4,Social Security Hosp,7302,x
Health Facility,Punjab,Khushab,4,Thq Noor Pur,7304,x
Health Facility,Punjab,Khushab,4,Thq Noorpur,7306,x
Health Facility,Punjab,Khushab,4,Thq Noshehra Uc4,7307,x
Health Facility,Punjab,Khushab,4,Thq Quaida Abad,7309,x
District,Punjab,Khushab,3,Khushab District Store,7311,x
Health Facility,Punjab,Lahore,4,25 No Stop,7352,x
Health Facility,Punjab,Lahore,4,Abdul Raheem Hosp,7353,x
Health Facility,Punjab,Lahore,4,Al Hamd Hosp Keer Klan,7354,x
Health Facility,Punjab,Lahore,4,Amin Hyat Disp,7356,x
Health Facility,Punjab,Lahore,4,Avicenna Hosp,7357,x
Health Facility,Punjab,Lahore,4,Aziz Bhatti Town Store Lahore,7358,x
Health Facility,Punjab,Lahore,4,Baghechi Sattain Wali Epi Center,7360,x
Health Facility,Punjab,Lahore,4,Basti Saden Shah,7361,x
Health Facility,Punjab,Lahore,4,Begam Koat Centre Epi,7363,x
Health Facility,Punjab,Lahore,4,Bhabhra Disp,7364,x
Health Facility,Punjab,Lahore,4,Bhu Ali Razabad,7366,x
Health Facility,Punjab,Lahore,4,Bhu Attoki Awan,7370,x
Health Facility,Punjab,Lahore,4,Bhu Buller,7371,x
Health Facility,Punjab,Lahore,4,Bhu Chapa,7372,x
Health Facility,Punjab,Lahore,4,Bhu Dogran Kalan,7374,x
Health Facility,Punjab,Lahore,4,Bhu Ghawind,7376,x
Health Facility,Punjab,Lahore,4,Bhu Hadyara,7377,x
Health Facility,Punjab,Lahore,4,Bhu Halloki,7379,x
Health Facility,Punjab,Lahore,4,Bhu Heir,7381,x
Health Facility,Punjab,Lahore,4,Bhu Jahman,7383,x
Health Facility,Punjab,Lahore,4,Bhu Jodhu Dheer,7384,x
Health Facility,Punjab,Lahore,4,Bhu Kacha,7385,x
Health Facility,Punjab,Lahore,4,Bhu Karol,7387,x
Health Facility,Punjab,Lahore,4,Bhu Lakhoki,7390,x
Health Facility,Punjab,Lahore,4,Bhu Leadr,7391,x
Health Facility,Punjab,Lahore,4,Bhu Manhala,7392,x
Health Facility,Punjab,Lahore,4,Bhu Maraka,7393,x
Health Facility,Punjab,Lahore,4,Bhu Minawa,7394,x
Health Facility,Punjab,Lahore,4,Bhu Narwar,7395,x
Health Facility,Punjab,Lahore,4,Bhu Niaz Baig,7396,x
Health Facility,Punjab,Lahore,4,Bhu Rangeel Pur,7397,x
Health Facility,Punjab,Lahore,4,Bhu Shahzada,7398,x
Health Facility,Punjab,Lahore,4,Bhu Sham Kay Bhatian,7399,x
Health Facility,Punjab,Lahore,4,Bhu Sultan Kay,7400,x
Health Facility,Punjab,Lahore,4,Bhu Wagha,7401,x
Health Facility,Punjab,Lahore,4,Cb Disp Walton,7402,x
Health Facility,Punjab,Lahore,4,Cd Sanda,7403,x
Health Facility,Punjab,Lahore,4,Cha Bhangyan Suraya Jabeen Park,7405,x
Health Facility,Punjab,Lahore,4,Chaudary Garden Asst Disp,7407,x
Health Facility,Punjab,Lahore,4,Children Hosp,7408,x
Health Facility,Punjab,Lahore,4,China Scheme,7411,x
Health Facility,Punjab,Lahore,4,Choug Rhc,7412,x
Health Facility,Punjab,Lahore,4,Cmd Rabzr,7414,x
Health Facility,Punjab,Lahore,4,Dev Samj Disp,7416,x
Health Facility,Punjab,Lahore,4,Dhd Lakhodare,7417,x
Health Facility,Punjab,Lahore,4,Dholanwal,7418,x
Health Facility,Punjab,Lahore,4,Disp Geahusa,7419,x
Health Facility,Punjab,Lahore,4,Disp Rural Park,7420,x
Health Facility,Punjab,Lahore,4,Epi Bagpati Street,7422,x
Health Facility,Punjab,Lahore,4,Epi Center,7423,x
Health Facility,Punjab,Lahore,4,Epi Center Amin Park,7428,x
Health Facility,Punjab,Lahore,4,Epi Center Begam Pura,7430,x
Health Facility,Punjab,Lahore,4,Epi Center Bhasin,7432,x
Health Facility,Punjab,Lahore,4,Epi Center Bostan Colony,7433,x
Health Facility,Punjab,Lahore,4,Epi Center Chahmiran,7434,x
Health Facility,Punjab,Lahore,4,Epi Center Chamra Mandi,7435,x
Health Facility,Punjab,Lahore,4,Epi Center Dinnah Colony,7436,x
Health Facility,Punjab,Lahore,4,Epi Center Fathegar,7437,x
Health Facility,Punjab,Lahore,4,Epi Center Fleeming Road,7439,x
Health Facility,Punjab,Lahore,4,Epi Center Gazabad Bus Stop,7441,x
Health Facility,Punjab,Lahore,4,Epi Center Ibraim Road Disp,7444,x
Health Facility,Punjab,Lahore,4,Epi Center Ismail Nagar,7446,x
Health Facility,Punjab,Lahore,4,Epi Center Kashmir Block,7447,x
Health Facility,Punjab,Lahore,4,Epi Center Kk Saeed,7449,x
Health Facility,Punjab,Lahore,4,Epi Center Mayo Hosp,7450,x
Health Facility,Punjab,Lahore,4,Epi Center Mian Mumsli Hosp,7451,x
Health Facility,Punjab,Lahore,4,Epi Center Paisa Akhbar,7454,x
Health Facility,Punjab,Lahore,4,Epi Center Pange Peer,7456,x
Health Facility,Punjab,Lahore,4,Epi Center Qila Gujar Sing,7457,x
Health Facility,Punjab,Lahore,4,Epi Center Raza Block,7459,x
Health Facility,Punjab,Lahore,4,Epi Center Rhd,7460,x
Health Facility,Punjab,Lahore,4,Epi Center Salamat Pura,7461,x
Health Facility,Punjab,Lahore,4,Epi Center Sawaminagar,7463,x
Health Facility,Punjab,Lahore,4,Epi Center Shad Bagh,7464,x
Health Facility,Punjab,Lahore,4,Epi Center Shafiq Abad,7466,x
Health Facility,Punjab,Lahore,4,Epi Center Shagoharabad,7468,x
Health Facility,Punjab,Lahore,4,Epi Center Shah Kamal,7469,x
Health Facility,Punjab,Lahore,4,Epi Center Shaheem No 2,7470,x
Health Facility,Punjab,Lahore,4,Epi Center Takiya Lehri Shah,7471,x
Health Facility,Punjab,Lahore,4,Epi Center Union Councial,7473,x
Health Facility,Punjab,Lahore,4,Epi Center Yasrab Colony,7475,x
Health Facility,Punjab,Lahore,4,Epi Centre Babu Sabu,7476,x
Health Facility,Punjab,Lahore,4,Epi Centre Lady Walington Hosp,7478,x
Health Facility,Punjab,Lahore,4,Epi Centre Paki Thatti,7479,x
Health Facility,Punjab,Lahore,4,Epi Centre Racecourse,7481,x
Health Facility,Punjab,Lahore,4,Epi Centre Services Hosp,7483,x
Health Facility,Punjab,Lahore,4,Epi Data Nagar,7484,x
Health Facility,Punjab,Lahore,4,Epi Delhi Gate,7486,x
Health Facility,Punjab,Lahore,4,Epi Ichra Center,7487,x
Health Facility,Punjab,Lahore,4,Epi Iffifaq Pura,7489,x
Health Facility,Punjab,Lahore,4,Epi Khokar Road,7491,x
Health Facility,Punjab,Lahore,4,Epi Lohari Gate Disp,7493,x
Health Facility,Punjab,Lahore,4,Epi Lohari Gate Souter Mandi,7494,x
Health Facility,Punjab,Lahore,4,Epi Ravi Town,7495,x
Health Facility,Punjab,Lahore,4,Epi Reham Poora,7498,x
Health Facility,Punjab,Lahore,4,Epi Shah Alam Gate,7500,x
Health Facility,Punjab,Lahore,4,Epi Town Store Choung,7502,x
Health Facility,Punjab,Lahore,4,Family Health Hosp,7509,x
Health Facility,Punjab,Lahore,4,Fauji Foundation Hosp. Ra Bazar,7510,x
Health Facility,Punjab,Lahore,4,Fillter Clinic Litton Road,7511,x
Health Facility,Punjab,Lahore,4,Fillter Clinic Town Ship,7512,x
Health Facility,Punjab,Lahore,4,Fillter Disp Sanat Nayaz,7513,x
Health Facility,Punjab,Lahore,4,G Shadra Town Hosp.,7515,x
Health Facility,Punjab,Lahore,4,Ganga Ram Hosp,7517,x
Health Facility,Punjab,Lahore,4,General Hosp Epi Center,7518,x
Health Facility,Punjab,Lahore,4,Govt Despensary Epi Center,7520,x
Health Facility,Punjab,Lahore,4,Govt Disp F Block Sabzazar,7521,x
Health Facility,Punjab,Lahore,4,Govt Dispencery Mushalpura,7523,x
Health Facility,Punjab,Lahore,4,Govt Hosp Model Town,7524,x
Health Facility,Punjab,Lahore,4,Gt Road Mch,7526,x
Health Facility,Punjab,Lahore,4,Gulberg Disp,7527,x
Health Facility,Punjab,Lahore,4,Hanjarwal Mansorah Hosp.,7531,x
Health Facility,Punjab,Lahore,4,Ishaq Haroon Hosp,7532,x
Health Facility,Punjab,Lahore,4,Itifaq Hosp Opd,7533,x
Health Facility,Punjab,Lahore,4,Jafaria Colony Disp,7534,x
Health Facility,Punjab,Lahore,4,Jalo Pind,7535,x
Health Facility,Punjab,Lahore,4,Janki Devi Hosp,7536,x
Health Facility,Punjab,Lahore,4,Jory  Pull Epi Center,7537,x
Health Facility,Punjab,Lahore,4,Justic Colony,7538,x
Health Facility,Punjab,Lahore,4,Kacha Nishat Road Gawalmandi,7539,x
Health Facility,Punjab,Lahore,4,Kamahan,7540,x
Health Facility,Punjab,Lahore,4,Makhan Pura,7542,x
Health Facility,Punjab,Lahore,4,Mch Center Gujar Colony,7545,x
Health Facility,Punjab,Lahore,4,Mch Center Qazi Pash,7547,x
Health Facility,Punjab,Lahore,4,Mch Center Sowari,7548,x
Health Facility,Punjab,Lahore,4,Mch Timber Marbet,7549,x
Health Facility,Punjab,Lahore,4,Metrenty Hosp Ch Road,7550,x
Health Facility,Punjab,Lahore,4,Misri Shah Disp,7551,x
Health Facility,Punjab,Lahore,4,Mother And Child Hosp,7552,x
Health Facility,Punjab,Lahore,4,Mustafa Abad,7553,x
Health Facility,Punjab,Lahore,4,Muzang Hosp,7554,x
Health Facility,Punjab,Lahore,4,Muzang Hosp.,7555,x
Health Facility,Punjab,Lahore,4,Nadirabad Disp,7556,x
Health Facility,Punjab,Lahore,4,Nafira Abad,7557,x
Health Facility,Punjab,Lahore,4,Nain Sukn,7558,x
Health Facility,Punjab,Lahore,4,Nia Town Store Room,7559,x
Health Facility,Punjab,Lahore,4,Pandoki Bhu,7563,x
Health Facility,Punjab,Lahore,4,Raj Ghoot Dispensor Muslim Park,7564,x
Health Facility,Punjab,Lahore,4,Rewaz Garden,7566,x
Health Facility,Punjab,Lahore,4,Rhc Awan Dhaiwala,7568,x
Health Facility,Punjab,Lahore,4,Rhc Khana Nau,7569,x
Health Facility,Punjab,Lahore,4,Rhc Manga,7572,x
Health Facility,Punjab,Lahore,4,Rhc Raiwend,7575,x
Health Facility,Punjab,Lahore,4,Sadiq Khan Trust Epi Center,7577,x
Health Facility,Punjab,Lahore,4,Samanabad Hosp.,7578,x
Health Facility,Punjab,Lahore,4,Sanda Disp,7579,x
Health Facility,Punjab,Lahore,4,Saraye Sultan,7581,x
Health Facility,Punjab,Lahore,4,Sariech Bhu Dhalokt,7582,x
Health Facility,Punjab,Lahore,4,Saud Mitha Hosp,7583,x
Health Facility,Punjab,Lahore,4,Shadi Pur Epi Centre,7584,x
Health Facility,Punjab,Lahore,4,Shah Pur Bhu,7586,x
Health Facility,Punjab,Lahore,4,Shahdra Town Hosp,7587,x
Health Facility,Punjab,Lahore,4,Shalimar Colony Epi Centre,7589,x
Health Facility,Punjab,Lahore,4,Sheik Zaid Hosp,7591,x
Health Facility,Punjab,Lahore,4,Society Hosp Nabi Pura,7592,x
Health Facility,Punjab,Lahore,4,Sper Market Shadman,7595,x
Health Facility,Punjab,Lahore,4,Sughra Shah Din,7597,x
Health Facility,Punjab,Lahore,4,Taj Bhaq Filter Clinic,7599,x
Health Facility,Punjab,Lahore,4,Town Ship Epi Center,7600,x
Health Facility,Punjab,Lahore,4,Town Store Data,7601,x
Health Facility,Punjab,Lahore,4,Town Store Epi Centre Wahga Town,7604,x
Health Facility,Punjab,Lahore,4,Uc Office Mustafabad,7607,x
Health Facility,Punjab,Lahore,4,Undani Shifa Khana Mustafabad,7609,x
Health Facility,Punjab,Lahore,4,Union Council Office,7610,x
Health Facility,Punjab,Lahore,4,Wasa Training Centre Gulshan Ravi,7612,x
District,Punjab,Lahore,3,Lahore District Store,7614,x
Health Facility,Punjab,Layyah,4,120 Tda,7626,x
Health Facility,Punjab,Layyah,4,124 Tda,7627,x
Health Facility,Punjab,Layyah,4,136 Tda,7628,x
Health Facility,Punjab,Layyah,4,151 Tda,7629,x
Health Facility,Punjab,Layyah,4,157 Tda,7630,x
Health Facility,Punjab,Layyah,4,161 A Tda,7631,x
Health Facility,Punjab,Layyah,4,172 Tda,7632,x
Health Facility,Punjab,Layyah,4,218 Tda,7633,x
Health Facility,Punjab,Layyah,4,242B Tda,7634,x
Health Facility,Punjab,Layyah,4,300 Tda,7635,x
Health Facility,Punjab,Layyah,4,306 Tda,7636,x
Health Facility,Punjab,Layyah,4,325 Tda,7637,x
Health Facility,Punjab,Layyah,4,366 Tda,7639,x
Health Facility,Punjab,Layyah,4,75 A Tda,7640,x
Health Facility,Punjab,Layyah,4,90 A Tda,7641,x
Health Facility,Punjab,Layyah,4,90 Ml,7642,x
Health Facility,Punjab,Layyah,4,98 Ml,7643,x
Health Facility,Punjab,Layyah,4,B A Khan,7644,x
Health Facility,Punjab,Layyah,4,Bait Wasawa Shumali,7646,x
Health Facility,Punjab,Layyah,4,Chak 110,7648,x
Health Facility,Punjab,Layyah,4,Dinpur,7651,x
Health Facility,Punjab,Layyah,4,Garay Wala,7652,x
Health Facility,Punjab,Layyah,4,Jaccar Pacca,7653,x
Health Facility,Punjab,Layyah,4,Jaman Shah,7654,x
Health Facility,Punjab,Layyah,4,Jherkal,7656,x
Health Facility,Punjab,Layyah,4,Jhok Jaskani,7657,x
Health Facility,Punjab,Layyah,4,Katani Wala Basti Qazi,7658,x
Health Facility,Punjab,Layyah,4,Khairey Wala,7659,x
Health Facility,Punjab,Layyah,4,Ladhana,7661,x
Health Facility,Punjab,Layyah,4,Laskaniwala,7662,x
Health Facility,Punjab,Layyah,4,Layyah Thal Klan,7663,x
Health Facility,Punjab,Layyah,4,Lohanch Nasheed,7664,x
Health Facility,Punjab,Layyah,4,Mandi Town,7665,x
Health Facility,Punjab,Layyah,4,Marhamwali,7667,x
Health Facility,Punjab,Layyah,4,Mirhan,7668,x
Health Facility,Punjab,Layyah,4,Nawan Kot,7670,x
Health Facility,Punjab,Layyah,4,Pahar Pur,7671,x
Health Facility,Punjab,Layyah,4,Sahoowala,7672,x
Health Facility,Punjab,Layyah,4,Sami Pur Bhageel,7673,x
Health Facility,Punjab,Layyah,4,Shado Khan,7674,x
Health Facility,Punjab,Layyah,4,Shah Pur,7675,x
Health Facility,Punjab,Layyah,4,Sher Garh,7676,x
Health Facility,Punjab,Layyah,4,Sumra Nasheeb,7677,x
Health Facility,Punjab,Layyah,4,Thal Hosp,7678,x
Health Facility,Punjab,Layyah,4,Thq Choubara,7682,x
Health Facility,Punjab,Layyah,4,Thq Kot Sultan,7693,x
Health Facility,Punjab,Layyah,4,Wareh Sehran,7695,x
District,Punjab,Layyah,3,Layyah District Store,7696,x
Health Facility,Punjab,Lodhran,4,1 4 Mr,7753,x
Health Facility,Punjab,Lodhran,4,12Mpr,7754,x
Health Facility,Punjab,Lodhran,4,231 Wb,7755,x
Health Facility,Punjab,Lodhran,4,237 Wb,7756,x
Health Facility,Punjab,Lodhran,4,253 Wb,7757,x
Health Facility,Punjab,Lodhran,4,34 M,7758,x
Health Facility,Punjab,Lodhran,4,35 M,7759,x
Health Facility,Punjab,Lodhran,4,353 Wb,7760,x
Health Facility,Punjab,Lodhran,4,355 Wb,7761,x
Health Facility,Punjab,Lodhran,4,359 Wb,7762,x
Health Facility,Punjab,Lodhran,4,360 Wb,7763,x
Health Facility,Punjab,Lodhran,4,376 Wb,7764,x
Health Facility,Punjab,Lodhran,4,386 Wb,7765,x
Health Facility,Punjab,Lodhran,4,53 M,7766,x
Health Facility,Punjab,Lodhran,4,53M,7767,x
Health Facility,Punjab,Lodhran,4,Adam Wahain,7768,x
Health Facility,Punjab,Lodhran,4,Ain Wahin,7769,x
Health Facility,Punjab,Lodhran,4,Ali Pur Kanjoo,7770,x
Health Facility,Punjab,Lodhran,4,Amir Pur Saddat,7771,x
Health Facility,Punjab,Lodhran,4,Bahawal Gergh,7772,x
Health Facility,Punjab,Lodhran,4,Chellay Wahain,7773,x
Health Facility,Punjab,Lodhran,4,Chumb Kulyar,7774,x
Health Facility,Punjab,Lodhran,4,Dahkhana Gharoo,7775,x
Health Facility,Punjab,Lodhran,4,Dahnoate,7776,x
Health Facility,Punjab,Lodhran,4,Danwaran,7777,x
Health Facility,Punjab,Lodhran,4,Douranwala,7780,x
Health Facility,Punjab,Lodhran,4,Gahi Mammar,7781,x
Health Facility,Punjab,Lodhran,4,Gallay Wala,7782,x
Health Facility,Punjab,Lodhran,4,Gogran,7783,x
Health Facility,Punjab,Lodhran,4,Haveli Naseer Khan,7784,x
Health Facility,Punjab,Lodhran,4,Himta,7785,x
Health Facility,Punjab,Lodhran,4,Ismail Pur,7786,x
Health Facility,Punjab,Lodhran,4,Jallah Arian,7787,x
Health Facility,Punjab,Lodhran,4,Jamrani Wah,7788,x
Health Facility,Punjab,Lodhran,4,Khanwah Ghalwan,7789,x
Health Facility,Punjab,Lodhran,4,Ladha Bohar,7790,x
Health Facility,Punjab,Lodhran,4,Malik Pur,7791,x
Health Facility,Punjab,Lodhran,4,Mari Bhago Khan,7792,x
Health Facility,Punjab,Lodhran,4,Martrain,7793,x
Health Facility,Punjab,Lodhran,4,Massa Kotha,7794,x
Health Facility,Punjab,Lodhran,4,Masty Khan,7795,x
Health Facility,Punjab,Lodhran,4,Miran Pur,7796,x
Health Facility,Punjab,Lodhran,4,Muhammad Saee,7797,x
Health Facility,Punjab,Lodhran,4,Mukhdoom Aali,7798,x
Health Facility,Punjab,Lodhran,4,Municipal Commetee Center,7799,x
Health Facility,Punjab,Lodhran,4,Noor Shah Gillani,7801,x
Health Facility,Punjab,Lodhran,4,Quatib Pur,7802,x
Health Facility,Punjab,Lodhran,4,Raja Pur,7803,x
Health Facility,Punjab,Lodhran,4,Rukan Pur,7804,x
Health Facility,Punjab,Lodhran,4,Salsadar,7805,x
Health Facility,Punjab,Lodhran,4,Shah Pur Phoull,7806,x
Health Facility,Punjab,Lodhran,4,Sumra,7807,x
Health Facility,Punjab,Lodhran,4,Tehsil Hq Hosp,7808,x
Health Facility,Punjab,Lodhran,4,Wahi Ghousulmulik,7818,x
District,Punjab,Lodhran,3,Lodhran District Store,7819,x
Health Facility,Punjab,Mandi Bahauddin,4,Bhu  Bzojowal,7844,x
Health Facility,Punjab,Mandi Bahauddin,4,Bhu Bansi Khurd,7845,x
