UID,Admin 1,Province PCode,Admin 2,District PCode,Admin 3,Tehsil PCode,Facility,Health Facility Code,Facility Type
11412,Sindh,2,Kashmore,235,Tangwani,23503,Saeed Khan Rind,235088,Bhu
11411,Sindh,2,Kashmore,235,Tangwani,23503,Abdul Qadir Bhayo,235084,Bhu
11410,Sindh,2,Kashmore,235,Tangwani,23503,Gd Gurgage,235085,Gd
11408,Sindh,2,Kashmore,235,Kashmore,23502,Gd Unani Shifa Khan,235010,Gd
11409,Sindh,2,Kashmore,235,Kashmore,23502,Kumb,235094,Bhu
11407,Sindh,2,Kashmore,235,Kashmore,23502,Khewali,235030,Bhu
11405,Sindh,2,Kashmore,235,Kashmore,23502,Thq Kashmore,235054,Thq
11406,Sindh,2,Kashmore,235,Kashmore,23502,Gd Kashmore Colony,235059,Gd
11403,Sindh,2,Kashmore,235,Kashmore,23502,Gd Mehrab Mazari,235095,Gd
11404,Sindh,2,Kashmore,235,Kashmore,23502,Mch Kashmore,235064,Mch
11402,Sindh,2,Kashmore,235,Tangwani,23503,Karampur,235070,Rhc
11400,Sindh,2,Kashmore,235,Tangwani,23503,Gd Nasrullah,235103,Gd
11401,Sindh,2,Kashmore,235,Tangwani,23503,Dayani,235075,Bhu
11399,Sindh,2,Kashmore,235,Tangwani,23503,Gd Mushtaq Bijarani,235009,Gd
11397,Sindh,2,Kashmore,235,Kandhkot,23501,Mohammad Usman Khoso,235008,Bhu
11398,Sindh,2,Kashmore,235,Kandhkot,23501,Thq Kandhkot,235058,Thq
11396,Sindh,2,Kashmore,235,Tangwani,23503,Gd Mando Khan Jakhrani,235007,Gd
11395,Sindh,2,Kashmore,235,Kandhkot,23501,Sardarabad,235023,Bhu
11394,Sindh,2,Kashmore,235,Kandhkot,23501,Gd Jam Sunharo Chachar,235006,Gd
11393,Sindh,2,Kashmore,235,Tangwani,23503,Tangwani,235071,Rhc
11392,Sindh,2,Kashmore,235,Tangwani,23503,Peer Jan Bajkani,235005,Bhu
11391,Sindh,2,Kashmore,235,Kashmore,23502,Gullenpur,235028,Bhu
11390,Sindh,2,Kashmore,235,Kashmore,23502,Gd Sardar Khoso,235092,Gd
11389,Sindh,2,Kashmore,235,Kandhkot,23501,Ghouspur,235069,Rhc
11388,Sindh,2,Kashmore,235,Kashmore,23502,Deen Mohammad Kosh,235026,Bhu
11387,Sindh,2,Kashmore,235,Kandhkot,23501,Gd Nawab Khan Dahani,235004,Gd
11386,Sindh,2,Kashmore,235,Kandhkot,23501,Ali Mohammad Khoso,235016,Bhu
11385,Sindh,2,Kashmore,235,Kandhkot,23501,Darri,235074,Bhu
11383,Sindh,2,Kashmore,235,Kashmore,23502,Bakhshapur,235078,Rhc
11384,Sindh,2,Kashmore,235,Tangwani,23503,Gd Illahi Bux,235003,Gd
11382,Sindh,2,Kashmore,235,Kashmore,23502,Badani,235025,Bhu
11381,Sindh,2,Kashmore,235,Kashmore,23502,Gd Khahi (Ar Bhutto),235002,Gd
11380,Sindh,2,Kashmore,235,Kandhkot,23501,Jahan Khan Bhangwar,235001,Bhu
11379,Sindh,2,Qambar Shahdadkot,234,Warah,23407,Thq Warah,234064,Thq
11378,Sindh,2,Qambar Shahdadkot,234,Warah,23407,Gd Lar Bhan,234104,Gd
11377,Sindh,2,Qambar Shahdadkot,234,Warah,23407,Gd Sawai Chandio,234102,Gd
11376,Sindh,2,Qambar Shahdadkot,234,Warah,23407,Gd Jahan Khan Marfani,234103,Gd
11375,Sindh,2,Qambar Shahdadkot,234,Warah,23407,Waggan,234073,Rhc
11374,Sindh,2,Qambar Shahdadkot,234,Warah,23407,Datoo Teewno,234047,Bhu
11373,Sindh,2,Qambar Shahdadkot,234,Sijawal,23406,Thoof Chosul,234034,Bhu
11372,Sindh,2,Qambar Shahdadkot,234,Sijawal,23406,Gd Tharo Wadho,234307,Gd
11371,Sindh,2,Qambar Shahdadkot,234,Sijawal,23406,Gd Sijawal,234821,Gd
11370,Sindh,2,Qambar Shahdadkot,234,Sijawal,23406,Arzi Bhutto,234029,Bhu
11369,Sindh,2,Qambar Shahdadkot,234,Shahdadkot,23405,Mch Shahdadkot,234085,Mch
11368,Sindh,2,Qambar Shahdadkot,234,Shahdadkot,23405,Thq Shahdadkot,234063,Thq
11367,Sindh,2,Qambar Shahdadkot,234,Kambar,23401,Gd Mena,234113,Gd
11366,Sindh,2,Qambar Shahdadkot,234,Kambar,23401,Kot Ghulam Shah,234018,Bhu
11365,Sindh,2,Qambar Shahdadkot,234,Qubo Saeed Khan,23404,Qubo Saeed Khan,234070,Rhc
11364,Sindh,2,Qambar Shahdadkot,234,Nasirabad,23403,Nasirabad,234072,Rhc
11363,Sindh,2,Qambar Shahdadkot,234,Nasirabad,23403,Gd Mir Mohammad Kalhoro,234306,Gd
11362,Sindh,2,Qambar Shahdadkot,234,Nasirabad,23403,Mch Nasirabad,234144,Mch
11361,Sindh,2,Qambar Shahdadkot,234,Nasirabad,23403,Gd Mirza Junejo,234099,Gd
11359,Sindh,2,Qambar Shahdadkot,234,Nasirabad,23403,Wadho Kalhoro,234078,Bhu
11360,Sindh,2,Qambar Shahdadkot,234,Nasirabad,23403,Gd Hetam Soho,234106,Gd
11357,Sindh,2,Qambar Shahdadkot,234,Miro Khan,23402,Thq Miro Khan,234061,Thq
11358,Sindh,2,Qambar Shahdadkot,234,Miro Khan,23402,Bhambho Khan,234030,Bhu
11356,Sindh,2,Qambar Shahdadkot,234,Nasirabad,23403,Miandad Chijni,234053,Bhu
11355,Sindh,2,Qambar Shahdadkot,234,Warah,23407,Hamal,234305,Bhu
11353,Sindh,2,Qambar Shahdadkot,234,Sijawal,23406,Gd Hyder Detho,234303,Gd
11354,Sindh,2,Qambar Shahdadkot,234,Sijawal,23406,Gd Ubedullah Mastoi,234304,Gd
11351,Sindh,2,Qambar Shahdadkot,234,Nasirabad,23403,Gd Allah Rakhio Jalbani,234105,Gd
11352,Sindh,2,Qambar Shahdadkot,234,Warah,23407,Lalu Raunk,234052,Bhu
11350,Sindh,2,Qambar Shahdadkot,234,Nasirabad,23403,Khuda Bux Wahocho,234051,Bhu
11348,Sindh,2,Qambar Shahdadkot,234,Nasirabad,23403,Gd Dedar,234136,Gd
11349,Sindh,2,Qambar Shahdadkot,234,Warah,23407,Khandu,234050,Bhu
11347,Sindh,2,Qambar Shahdadkot,234,Nasirabad,23403,Khairpur Juso,234017,Bhu
11346,Sindh,2,Qambar Shahdadkot,234,Miro Khan,23402,Khabar,234033,Bhu
11345,Sindh,2,Qambar Shahdadkot,234,Miro Khan,23402,Gd Daleel Buriro,234115,Gd
11344,Sindh,2,Qambar Shahdadkot,234,Sijawal,23406,Gd Ghulam Rasool Magsi,234114,Gd
11342,Sindh,2,Qambar Shahdadkot,234,Kambar,23401,Gd Chajjra,234107,Gd
11343,Sindh,2,Qambar Shahdadkot,234,Miro Khan,23402,Ghulam Ali Magsi,234032,Bhu
11341,Sindh,2,Qambar Shahdadkot,234,Kambar,23401,Thq Kambar,234058,Thq
11339,Sindh,2,Qambar Shahdadkot,234,Kambar,23401,Ghazi Khan Khuhawer,234014,Bhu
11340,Sindh,2,Qambar Shahdadkot,234,Kambar,23401,Mohammad Ali Gurmani,234019,Bhu
11338,Sindh,2,Qambar Shahdadkot,234,Kambar,23401,Gd Jean Abro,234108,Gd
11337,Sindh,2,Qambar Shahdadkot,234,Kambar,23401,Gd Nourang,234109,Gd
11336,Sindh,2,Qambar Shahdadkot,234,Shahdadkot,23405,Umeed Ali Junejo,234071,Rhc
11335,Sindh,2,Qambar Shahdadkot,234,Shahdadkot,23405,Gd Ghulam Kambar Jatoi,234116,Gd
11334,Sindh,2,Qambar Shahdadkot,234,Shahdadkot,23405,Gd Abdul Wahab Khoso,234117,Gd
11333,Sindh,2,Qambar Shahdadkot,234,Qubo Saeed Khan,23404,Mirpur Buriro,234045,Bhu
11332,Sindh,2,Qambar Shahdadkot,234,Nasirabad,23403,Ghogharo,234016,Bhu
11330,Sindh,2,Qambar Shahdadkot,234,Kambar,23401,Gd Gaibi Dero,234013,Gd
11331,Sindh,2,Qambar Shahdadkot,234,Warah,23407,Gaji Khuhawar,234049,Bhu
11329,Sindh,2,Qambar Shahdadkot,234,Sijawal,23406,Gd Lukman Siyal,234138,Gd
11328,Sindh,2,Qambar Shahdadkot,234,Sijawal,23406,Gd Kot Lal Bux Mahesar,234001,Gd
11327,Sindh,2,Qambar Shahdadkot,234,Nasirabad,23403,Maroo Dera,234083,Bhu
11326,Sindh,2,Qambar Shahdadkot,234,Nasirabad,23403,Gd Dera,234048,Gd
11325,Sindh,2,Qambar Shahdadkot,234,Kambar,23401,Thori Bijar,234020,Bhu
11323,Sindh,2,Qambar Shahdadkot,234,Kambar,23401,Gd Khair Mohammad Kartio,234111,Gd
11324,Sindh,2,Qambar Shahdadkot,234,Kambar,23401,Gd Noor Mohammad Shaikh,234012,Gd
11321,Sindh,2,Qambar Shahdadkot,234,Kambar,23401,Ghathar,234015,Bhu
11322,Sindh,2,Qambar Shahdadkot,234,Kambar,23401,Gd Ber Sharif,234121,Gd
11320,Sindh,2,Qambar Shahdadkot,234,Miro Khan,23402,Behran,234031,Bhu
11319,Sindh,2,Qambar Shahdadkot,234,Shahdadkot,23405,Chakyani,234043,Bhu
11318,Sindh,2,Qambar Shahdadkot,234,Shahdadkot,23405,Aitbar Khan Chandio,234042,Bhu
11316,Sindh,2,Qambar Shahdadkot,234,Warah,23407,Gd Kando,234101,Gd
11317,Sindh,2,Qambar Shahdadkot,234,Shahdadkot,23405,Mohammad Khan Bhutto,234302,Bhu
11314,Sindh,2,Larkana,232,Dokri,23201,Usman Kalhoro,232011,Bhu
11315,Sindh,2,Qambar Shahdadkot,234,Warah,23407,Gd Shifa Khana Gul Buriro,234301,Gd
11313,Sindh,2,Larkana,232,Ratodero,23204,Gd Mehir Buriro,232094,Gd
11312,Sindh,2,Larkana,232,Ratodero,23204,Wasayo Bhutto,232093,Bhu
11311,Sindh,2,Larkana,232,Ratodero,23204,Waris Dino Machi,232041,Bhu
11310,Sindh,2,Larkana,232,Ratodero,23204,Gd Wada Bosan,770806,Gd
11308,Sindh,2,Larkana,232,Dokri,23201,Gd Tatri,770805,Gd
11309,Sindh,2,Larkana,232,Dokri,23201,Veehar,232012,Bhu
11307,Sindh,2,Larkana,232,Dokri,23201,Seehar,232010,Bhu
11305,Sindh,2,Larkana,232,Ratodero,23204,Saidudero,232056,Bhu
11306,Sindh,2,Larkana,232,Ratodero,23204,Gd Kot Bhutto,232139,Gd
11304,Sindh,2,Larkana,232,Ratodero,23204,Masoodero,232040,Bhu
11303,Sindh,2,Larkana,232,Ratodero,23204,Thq Ratodero,232062,Thq
11301,Sindh,2,Larkana,232,Bakrani,23203,Gd Mangria,232135,Gd
11302,Sindh,2,Larkana,232,Bakrani,23203,Gd Rasheed Wagan,232027,Gd
11300,Sindh,2,Larkana,232,Bakrani,23203,New Gudd,232008,Bhu
11299,Sindh,2,Larkana,232,Larkana,23203,Shahabad,232028,Bhu
11298,Sindh,2,Larkana,232,Larkana,23203,Gd Dodo Senhri,232088,Bhu
11297,Sindh,2,Larkana,232,Ratodero,23204,Gd Abad Bhutto,232140,Gd
11296,Sindh,2,Larkana,232,Ratodero,23204,Gd Panjudero,232134,Gd
11295,Sindh,2,Larkana,232,Ratodero,23204,Khan Wah,232038,Bhu
11293,Sindh,2,Larkana,232,Ratodero,23204,Peer Bux Bhutto,232074,Bhu
11294,Sindh,2,Larkana,232,Ratodero,23204,Garhi Khuda Bux,232068,Rhc
11292,Sindh,2,Larkana,232,Bakrani,23203,Pathan,232009,Bhu
11291,Sindh,2,Larkana,232,Ratodero,23204,Mch Naudero,232143,Mch
11290,Sindh,2,Larkana,232,Ratodero,23204,Naudero,232069,Rhc
11289,Sindh,2,Larkana,232,Bakrani,23203,Gd Hesab Chandio,232080,Gd
11287,Sindh,2,Larkana,232,Bakrani,23203,Haji Dhadhro,232025,Bhu
11288,Sindh,2,Larkana,232,Bakrani,23203,Gd Baqa Pur,232131,Gd
11286,Sindh,2,Larkana,232,Bakrani,23203,Bakhar Karira,232006,Bhu
11284,Sindh,2,Larkana,232,Bakrani,23203,Mad Bahoo,232090,Bhu
11285,Sindh,2,Larkana,232,Bakrani,23203,Sono Jatoi,232089,Bhu
11283,Sindh,2,Larkana,232,Bakrani,23203,Mch Bakrani,770804,Mch
11281,Sindh,2,Larkana,232,Larkana,23203,Gd Nazar Mohalla,232112,Gd
11282,Sindh,2,Larkana,232,Larkana,23203,Mch Murad Wahan,232055,Mch
11280,Sindh,2,Larkana,232,Larkana,23203,Gd Gajan Pur,770803,Gd
11279,Sindh,2,Larkana,232,Larkana,23203,Leprocy Center,770802,Gd
11277,Sindh,2,Larkana,232,Larkana,23203,Kothi,232123,Bhu
11278,Sindh,2,Larkana,232,Larkana,23203,Cmch Larkana,770807,Teaching Hospital
11276,Sindh,2,Larkana,232,Larkana,23203,Sajan Sanghi,232082,Bhu
11274,Sindh,2,Larkana,232,Ratodero,23204,Jumo Agham,232037,Bhu
11275,Sindh,2,Larkana,232,Dokri,23201,Karani,232005,Bhu
11273,Sindh,2,Larkana,232,Bakrani,23203,Gerello,232004,Rhc
11272,Sindh,2,Larkana,232,Larkana,23203,Gd Mahota,232066,Gd
11271,Sindh,2,Larkana,232,Larkana,23203,Fateh Pur,232024,Bhu
11270,Sindh,2,Larkana,232,Larkana,23203,Gd Kanga,232130,Gd
11269,Sindh,2,Larkana,232,Dokri,23201,Gd Gujjar,232092,Gd
11267,Sindh,2,Larkana,232,Larkana,23203,Dhamrah,232023,Bhu
11268,Sindh,2,Larkana,232,Dokri,23201,Thq Dokri,232057,Thq
11266,Sindh,2,Larkana,232,Larkana,23203,Gd Arija,232086,Gd
11265,Sindh,2,Larkana,232,Larkana,23203,Bero Chandio,232022,Bhu
11264,Sindh,2,Larkana,232,Ratodero,23204,Khairodero,232133,Bhu
11263,Sindh,2,Larkana,232,Ratodero,23204,Lashari,232039,Bhu
11261,Sindh,2,Larkana,232,Ratodero,23204,Gd Kt Mumtaz,232147,Gd
11262,Sindh,2,Larkana,232,Ratodero,23204,Bangul Dero,232035,Rhc
11260,Sindh,2,Larkana,232,Ratodero,23204,Gd Shahani,232097,Gd
11258,Sindh,2,Larkana,232,Ratodero,23204,Ezat Ji Wandh,232036,Bhu
11259,Sindh,2,Larkana,232,Ratodero,23204,Gd Bahman,232096,Gd
11257,Sindh,2,Larkana,232,Ratodero,23204,Gd Bhoonbhat Pur,232098,Gd
11256,Sindh,2,Larkana,232,Dokri,23201,Moen-Jo-Daro,232007,Bhu
11255,Sindh,2,Larkana,232,Dokri,23201,Gd Lal Bux,770801,Gd
11254,Sindh,2,Larkana,232,Dokri,23201,Badah,232067,Rhc
11252,Sindh,2,Larkana,232,Larkana,23203,Aakil,232021,Bhu
11253,Sindh,2,Larkana,232,Bakrani,23203,Arija,232003,Bhu
11251,Sindh,2,Larkana,232,Larkana,23203,Gd Aagani,232087,Gd
11249,Sindh,2,Sukkur,244,Rohri,24402,Darawahan,244066,Bhu
11250,Sindh,2,Sukkur,244,Sukkur,24404,Adc Dispensary,244067,Gh
11248,Sindh,2,Sukkur,244,Rohri,24402,Kandri,244031,Bhu
11246,Sindh,2,Sukkur,244,Salehpat,24403,Gd Janooji Village Sehta,244122,Gd
11247,Sindh,2,Sukkur,244,Salehpat,24403,Gagro,244112,Bhu
11245,Sindh,2,Sukkur,244,Sukkur,24404,Gd Naseerabad,244106,Gd
11244,Sindh,2,Sukkur,244,Sukkur,24404,Gd Jaffarabad,244105,Gd
11243,Sindh,2,Sukkur,244,Pano Akil,24401,Sultanpur,244025,Bhu
11242,Sindh,2,Sukkur,244,Sukkur,24404,Gd Microway,244002,Gd
11241,Sindh,2,Sukkur,244,Sukkur,24404,New Pind,244039,Bhu
11240,Sindh,2,Sukkur,244,Rohri,24402,Trighatti,244098,Rhc
11239,Sindh,2,Sukkur,244,Pano Akil,24401,Qasimpur,244024,Bhu
11238,Sindh,2,Sukkur,244,Pano Akil,24401,Nirch,244022,Bhu
11236,Sindh,2,Sukkur,244,Salehpat,24403,Gd Riazabad,244065,Gd
11237,Sindh,2,Sukkur,244,Salehpat,24403,Salehpat,244033,Bhu
11235,Sindh,2,Sukkur,244,Pano Akil,24401,Samo Chachar,244110,Bhu
11234,Sindh,2,Sukkur,244,Rohri,24402,Thq Rohri,244088,Thq
11232,Sindh,2,Sukkur,244,Rohri,24402,Patni,244032,Bhu
11233,Sindh,2,Sukkur,244,Sukkur,24404,Gmc Teaching Hospital,244090,Teaching Hospital
11231,Sindh,2,Sukkur,244,Pano Akil,24401,Thq Pano Akil,244087,Thq
11230,Sindh,2,Sukkur,244,Rohri,24402,Dubar,244029,Bhu
11229,Sindh,2,Sukkur,244,Sukkur,24404,Mch Bibi Fatimat U Zehra,244121,Mch
11228,Sindh,2,Sukkur,244,Pano Akil,24401,Gd Faiz Muhammad Jatoi,244064,Bhu
11227,Sindh,2,Sukkur,244,Pano Akil,24401,Nouraja,244023,Bhu
11226,Sindh,2,Sukkur,244,Pano Akil,24401,Haji Khan Chachar,244019,Bhu
11225,Sindh,2,Sukkur,244,Sukkur,24404,Gh Anwar Paracha Hospital,244001,Gh
11224,Sindh,2,Sukkur,244,Pano Akil,24401,Thikratho,244026,Bhu
11223,Sindh,2,Sukkur,244,Pano Akil,24401,Gd Mubarakpur,244107,Gd
11221,Sindh,2,Sukkur,244,Rohri,24402,Kandhra,244097,Rhc
11222,Sindh,2,Sukkur,244,Rohri,24402,Tando Thatti,244034,Bhu
11220,Sindh,2,Sukkur,244,Rohri,24402,Lutuf Ali Jagirani,244109,Bhu
11218,Sindh,2,Sukkur,244,Sukkur,24404,Uhu Azizabad,244108,Uhu
11219,Sindh,2,Sukkur,244,Pano Akil,24401,Hingoro,244020,Bhu
11217,Sindh,2,Sukkur,244,Rohri,24402,Fakirabad,244030,Bhu
11215,Sindh,2,Sukkur,244,Pano Akil,24401,Dadloi,244018,Bhu
11216,Sindh,2,Sukkur,244,Pano Akil,24401,Cheechro,244017,Bhu
11213,Sindh,2,Sukkur,244,Sukkur,24404,Gh Bagirji,244113,Gh
11214,Sindh,2,Sukkur,244,Pano Akil,24401,Hussain Kalwar,244021,Bhu
11212,Sindh,2,Sukkur,244,Sukkur,24404,Bachal Shah Miyani,244099,Rhc
11210,Sindh,2,Sukkur,244,Rohri,24402,Arore,244027,Bhu
11211,Sindh,2,Sukkur,244,Rohri,24402,Thariri,244036,Bhu
11209,Sindh,2,Sukkur,244,Rohri,24402,Dodanko,244028,Bhu
11207,Sindh,2,Sukkur,244,Sukkur,24404,Mch Arain,244114,Mch
11208,Sindh,2,Sukkur,244,Sukkur,24404,Kando Wahan,244038,Bhu
11206,Sindh,2,Sukkur,244,Sukkur,24404,Abad,244037,Bhu
11204,Sindh,2,Sukkur,244,Sukkur,24404,Barrage Dispensary,244069,Gh
11205,Sindh,2,Sukkur,244,Rohri,24402,Gd Ali Wahan,244120,Gd
11203,Sindh,2,Khairpur,241,Khairpur,24103,Mch Therhi,241154,Mch
11202,Sindh,2,Khairpur,241,Khairpur,24103,Therhi,241153,Bhu
11200,Sindh,2,Khairpur,241,Thari Mir Wah,24106,Kharrah,241151,Bhu
11201,Sindh,2,Khairpur,241,Thari Mir Wah,24106,Gd Akan Khan Behan,241152,Gd
11199,Sindh,2,Khairpur,241,Thari Mir Wah,24106,Thari Mir Wah,241150,Rhc
11198,Sindh,2,Khairpur,241,Thari Mir Wah,24106,Hindyari,241149,Bhu
11197,Sindh,2,Khairpur,241,Thari Mir Wah,24106,Mango Fakir,241148,Bhu
11195,Sindh,2,Khairpur,241,Thari Mir Wah,24106,Deparja,241146,Bhu
11196,Sindh,2,Khairpur,241,Thari Mir Wah,24106,Dawood Sher,241147,Bhu
11194,Sindh,2,Khairpur,241,Thari Mir Wah,24106,Setharja,241145,Bhu
11193,Sindh,2,Khairpur,241,Thari Mir Wah,24106,Tando Mir Ali,241144,Bhu
11192,Sindh,2,Khairpur,241,Thari Mir Wah,24106,Gd Setharja Bala,241143,Gd
11191,Sindh,2,Khairpur,241,Thari Mir Wah,24106,Imdad Ali Shar,241142,Bhu
11190,Sindh,2,Khairpur,241,Kotdiji,24105,Hashim Ali Shah,241141,Bhu
11189,Sindh,2,Khairpur,241,Kotdiji,24105,Jan M Wandayar,241140,Bhu
11187,Sindh,2,Khairpur,241,Nara,24107,Gd Model Village Tajjal,241138,Gd
11188,Sindh,2,Khairpur,241,Khairpur,24103,Tando Masti,241139,Bhu
11186,Sindh,2,Khairpur,241,Nara,24107,Gd Qadanwari Taj Muhammad Meharani,241137,Gd
11185,Sindh,2,Khairpur,241,Nara,24107,Gd Sorrah,241136,Gd
11184,Sindh,2,Khairpur,241,Nara,24107,Kathore,241135,Bhu
11182,Sindh,2,Khairpur,241,Sobho Dero,24108,Razal Memon,241133,Bhu
11183,Sindh,2,Khairpur,241,Nara,24107,Tajal Sharif,241134,Bhu
11181,Sindh,2,Khairpur,241,Sobho Dero,24108,Shah Ali Jamro,241132,Bhu
11179,Sindh,2,Khairpur,241,Sobho Dero,24108,Bachal Bambharo,241130,Bhu
11180,Sindh,2,Khairpur,241,Sobho Dero,24108,Gad,241131,Bhu
11178,Sindh,2,Khairpur,241,Sobho Dero,24108,Khalifo Hayat,241129,Bhu
