Admin 1,Admin 2,Admin 2,Facility,HF_Type,Latitude,Longitude,ID,
Khyber Pakhtunkhwa,CHARSADDA,SHABZADAR,BHU-KATOZAI,BHU,34.280623,71.600088,884,
Khyber Pakhtunkhwa,CHARSADDA,CHARSADDA,KHANMAI-BASIC HEALTH UNIT,BHU,34.226700,71.870000,885,
Khyber Pakhtunkhwa,CHARSADDA,CHARSADDA,Kot BHU,BHU,34.195020,71.703270,886,
Khyber Pakhtunkhwa,CHARSADDA,TANGI,LANDI SHAH-BASIC HEALTH UNIT,BHU,34.177616,71.849685,887,
Khyber Pakhtunkhwa,CHARSADDA,TANGI,MANDANAI-BASIC HEALTH UNIT,BHU,34.351620,71.767620,888,
Khyber Pakhtunkhwa,CHARSADDA,TANGI,MANDANAI-BASIC HEALTH UNIT,BHU,34.344485,71.787590,889,
Khyber Pakhtunkhwa,CHARSADDA,Chasadda,Mani Khela BHU,BHU,34.168940,71.902170,890,
Khyber Pakhtunkhwa,CHARSADDA,Tangi,Masdood BHU,BHU,0.000000,0.000000,891,
Khyber Pakhtunkhwa,CHARSADDA,SHABZADAR,BHU-MAZARA,BHU,34.196692,71.595743,892,
Khyber Pakhtunkhwa,CHARSADDA,Shahqada,MM Khal,BHU,34.333340,71.730669,893,
Khyber Pakhtunkhwa,CHARSADDA,CHARSADDA,MOHMAND NARI-BASIC HEALTH UNIT,BHU,34.231930,71.835580,894,
Khyber Pakhtunkhwa,CHARSADDA,Tehsil,Nisatta,BHU,34.105090,71.804810,895,
Khyber Pakhtunkhwa,CHARSADDA,Shabqadar,Pang Pao BHU,BHU,0.000000,0.000000,896,
Khyber Pakhtunkhwa,CHARSADDA,SHABZADAR,QILLA SHAH BAIG-BHU,BHU,34.183300,71.483300,897,
Khyber Pakhtunkhwa,CHARSADDA,CHARSADDA,RAJJAR-BASIC HEALTH UNIT,BHU,34.167060,71.758350,898,
Khyber Pakhtunkhwa,CHARSADDA,SHABQADIR,RHC BATTAGRM,RHC,34.223300,71.633000,899,
Khyber Pakhtunkhwa,CHARSADDA,TANGI,RIDWAN-BASIC HEALTH UNIT,BHU,0.000000,0.000000,900,
Khyber Pakhtunkhwa,CHARSADDA,CHARSADDA,SARKI PUL-BASIC HEALTH UNIT,BHU,34.248810,71.799240,901,
Khyber Pakhtunkhwa,CHARSADDA,CHARSADDA,SHEIKHO-BASIC HEALTH UNIT,BHU,34.170030,71.853420,902,
Khyber Pakhtunkhwa,CHARSADDA,CHARSADDA,SHEKH ABAD-BASIC HEALTH UNIT,BHU,34.220010,71.853160,903,
Khyber Pakhtunkhwa,CHARSADDA,CHARSADDA,Shekho BHU,BHU,34.156785,71.841591,904,
Khyber Pakhtunkhwa,CHARSADDA,TANGI,SHERPAO-RURAL HEALTH CENTER,RHC,34.263041,71.707841,905,
Khyber Pakhtunkhwa,CHARSADDA,CHARSADDA,TARNAB-BASIC HEALTH UNIT,BHU,34.217950,71.687260,906,
Khyber Pakhtunkhwa,CHARSADDA,CHARSADDA,TURANGZAI-BASIC HEALTH UNIT,BHU,34.213383,71.741283,907,
Khyber Pakhtunkhwa,CHARSADDA,CHARSADDA,TURANGZAI-BASIC HEALTH UNIT,BHU,34.217750,71.752240,908,
Khyber Pakhtunkhwa,CHARSADDA,CHARSADDA,UMERZAI-BASIC HEALTH UNIT,BHU,34.243840,71.725910,909,
Khyber Pakhtunkhwa,CHARSADDA,CHARSADDA,UTMANZAI-BASIC HEALTH UNIT,BHU,34.192610,71.761290,910,
Khyber Pakhtunkhwa,CHARSADDA,CHARSADDA,ZARIN ABAD-BASIC HEALTH UNIT,BHU,34.145890,71.816070,911,
Khyber Pakhtunkhwa,D. I. KHAN,PARORA,RHC-IGRI SHAMOZAI,RHC,31.411570,70.485325,912,
Khyber Pakhtunkhwa,D. I. KHAN,D. I. KHAN,ZAFAR ABAD COLONY-BHU,BHU,31.910000,70.830000,913,
Khyber Pakhtunkhwa,D. I. KHAN,D. I. KHAN,MCH-HALEEM COLONY,MCHC/CHC,31.856484,70.907118,914,
Khyber Pakhtunkhwa,D. I. KHAN,D. I. KHAN,SHOR KOT-BHU,BHU,31.910278,70.877778,915,
Khyber Pakhtunkhwa,D. I. KHAN,D. I. KHAN,SAGGU-BHU.,BHU,31.961389,70.846667,916,
Khyber Pakhtunkhwa,D. I. KHAN,D. I. KHAN,BUDHNAI-BHU,BHU,31.906111,70.928333,917,
Khyber Pakhtunkhwa,D. I. KHAN,KULACHI,MANAGAL-BHU,BHU,31.399722,70.405278,918,
Khyber Pakhtunkhwa,D. I. KHAN,PARORA,RAMAK-BHU,BHU,31.393056,70.662778,919,
Khyber Pakhtunkhwa,D. I. KHAN,PAVAR PARE,WANDHAMADAT,BHU,32.048300,70.718300,920,
Khyber Pakhtunkhwa,D. I. KHAN,PAHARPURE,PANIALA,MCHC/CHC,32.243889,70.881667,921,
Khyber Pakhtunkhwa,D. I. KHAN,PRORA,PRORA,RHC,31.515266,70.755777,922,
Khyber Pakhtunkhwa,D. I. KHAN,DARA KALAN,DARA KALAN,MCHC/CHC,31.732500,70.337500,923,
Khyber Pakhtunkhwa,D. I. KHAN,KOT JAI,RHC KOTJAI,RHC,32.166667,71.100000,924,
Khyber Pakhtunkhwa,D. I. KHAN,PAHARPURE,GILOTI,BHU,32.164722,70.750278,925,
Khyber Pakhtunkhwa,D. I. KHAN,DARA KALAN,CHOWDWAN,MCHC/CHC,31.597778,70.355556,926,
Khyber Pakhtunkhwa,D. I. KHAN,PAHARPURE,PAHARAPUR,RHC,32.102222,70.970000,927,
Khyber Pakhtunkhwa,D. I. KHAN,KULACHI,BHU SHERU KONA,BHU,31.800556,70.622500,928,
Khyber Pakhtunkhwa,D. I. KHAN,Pahar Pur,BHU Band Kurai,BHU,32.040278,70.903333,929,
Khyber Pakhtunkhwa,D. I. KHAN,Pahar Pur,BHU Larr,BHU,32.284167,70.982222,930,
Khyber Pakhtunkhwa,D. I. KHAN,D. I. KHAN,JABBAR WALA-BHU,BHU,31.972500,70.940833,931,
Khyber Pakhtunkhwa,D. I. KHAN,Pahar Pur,PAHAR PUR,RHC,32.108019,70.928839,932,
Khyber Pakhtunkhwa,D. I. KHAN,Pahar Pur,BHU MADI KHEL,BHU,31.883300,70.566600,933,
Khyber Pakhtunkhwa,D. I. KHAN,Pahar Pur,BHU AWAN,BHU,32.022778,70.962500,934,
Khyber Pakhtunkhwa,D. I. KHAN,Pahar Pur,BHU KOTELODIHANI,BHU,32.191389,71.069444,935,
Khyber Pakhtunkhwa,D. I. KHAN,DERA,BHU POTA,BHU,31.955000,70.686111,936,
Khyber Pakhtunkhwa,D. I. KHAN,D. I. KHAN,BHU BUDH,BHU,32.030000,70.676111,937,
Khyber Pakhtunkhwa,D. I. KHAN,KULACHI,BHU TAKWARAH,BHU,32.144167,70.627222,938,
Khyber Pakhtunkhwa,D. I. KHAN,D. I. KHAN,FATEH-BHU,BHU,31.751389,70.803056,939,
Khyber Pakhtunkhwa,D. I. KHAN,D. I. KHAN,MARYALI-BHU,BHU,31.806389,70.897778,940,
Khyber Pakhtunkhwa,D. I. KHAN,D. I. KHAN,MALANA-BHU,BHU,31.741111,70.864167,941,
Khyber Pakhtunkhwa,D. I. KHAN,D. I. KHAN,GOMAL UNIVERSITY CAMPUS-BHU,BHU,31.974167,70.318611,942,
Khyber Pakhtunkhwa,D. I. KHAN,KULACHI,MADI KHEL-BHU,BHU,31.883300,70.566600,943,
Khyber Pakhtunkhwa,D. I. KHAN,DRABAN KALAN,BHU MUSAZAI,BHU,31.683800,70.361100,944,
Khyber Pakhtunkhwa,D. I. KHAN,PROVA,BHU DARABAN KHURD,BHU,31.696389,70.799167,945,
Khyber Pakhtunkhwa,D. I. KHAN,PROVA,BHU RODA,BHU,31.669444,70.824167,946,
Khyber Pakhtunkhwa,D. I. KHAN,PROVA,BHU MAHARA,BHU,31.498611,70.745833,947,
Khyber Pakhtunkhwa,D. I. KHAN,KULACHI,BHU GARA ESSA KHAN,BHU,31.679722,70.532778,948,
Khyber Pakhtunkhwa,D. I. KHAN,DORABM KALAN,BHU GARA ESSA KHAN,BHU,31.679722,70.532778,949,
Khyber Pakhtunkhwa,D. I. KHAN,DARATON,GUNDI UMER KHAN,BHU,31.701944,70.572222,950,
Khyber Pakhtunkhwa,HANGU,HANGU,BHU SHAHOO KHEL,BHU,33.588422,71.125270,951,
Khyber Pakhtunkhwa,HANGU,HANGU,BHU KAHI,BHU,33.474627,70.859058,952,
Khyber Pakhtunkhwa,HANGU,THALL,BHU SAROGAI,BHU,33.426351,70.785264,953,
Khyber Pakhtunkhwa,HANGU,THALL,BHU DORSAMEND,BHU,33.438729,70.664199,954,
Khyber Pakhtunkhwa,HANGU,THALL,BHU DALLAU,BHU,0.000000,0.000000,955,
Khyber Pakhtunkhwa,HANGU,HANGU,BHU TOG SARAI,BHU,33.446581,70.976991,956,
Khyber Pakhtunkhwa,HANGU,JHALL,BHU NARYAB,BHU,33.483133,70.782505,957,
Khyber Pakhtunkhwa,HANGU,HANGU,BHU IBRAHIM ZAI,BHU,33.553709,71.153776,958,
Khyber Pakhtunkhwa,HANGU,HANGU,BHU DARBAND,BHU,33.519456,70.991015,959,
Khyber Pakhtunkhwa,HANGU,HANGU,BHU M.KHAWAJA,BHU,33.440374,70.910554,960,
Khyber Pakhtunkhwa,HANGU,HANGU,BHU KAR BOGH SHARIF,BHU,70.766600,33.350000,961,
Khyber Pakhtunkhwa,HANGU,THALL,BHU MAIN JE KHEL,BHU,0.000000,0.000000,962,
Khyber Pakhtunkhwa,HANGU,THALL,BHU SAROGAI,BHU,0.000000,0.000000,963,
Khyber Pakhtunkhwa,HANGU,HANGU,BHU BALYAMINA,BHU,33.505892,70.912163,964,
Khyber Pakhtunkhwa,HANGU,THALL,BHU SHAUA EARI,BHU,33.588422,71.125270,965,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,BARAKOT-BHU,BHU,33.858161,73.173233,966,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,"Muslimabad Abad, BHU",BHU,0.000000,0.000000,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,RHC-HALLI,RHC,33.857140,73.109354,968,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,BHU-JAB,BHU,33.884065,73.042504,969,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,NAJAFPUR-BHU,BHU,33.799574,72.985495,970,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,HATTER-BHU,BHU,33.851012,72.851795,971,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,KOT NAJIBULLAH,RHC,33.926218,72.845110,972,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,KALINGER-BHU,BHU,34.163350,72.879031,973,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,LUDER MONG-BHU,BHU,34.223515,72.896486,974,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,MIRPUR KAHAL-BHU,BHU,33.771720,72.841768,975,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,MONG-BHU,BHU,33.909134,72.911218,976,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,BHU KHOI NARA,BHU,33.835971,72.932201,977,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,NULLAH-BHU,BHU,33.885180,73.155778,978,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,CIVIL HOSP REHANA,Hosp,0.000000,0.000000,979,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,PANNIAN-BHU,BHU,33.975273,72.853095,980,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,KANGRA COLONY-BHU,BHU,33.960757,72.883735,981,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,CHANTRY-BHU,BHU,34.211817,72.952194,982,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,BEER-BHU,BHU,34.164093,72.957394,983,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,DHENDA-BHU,BHU,34.324533,72.778941,984,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,SERAI NIAMAT KHAN-RHC,RHC,34.076817,73.006974,985,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,KARIPLIAN-BHU,BHU,34.291294,72.848948,986,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,KALABAT-GOVT. MCH CTR,MCHC/CHC,34.010338,72.909732,987,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,BHU KANEERI,BHU,0.000000,0.000000,988,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,GADWALIAN-BHU,BHU,34.011452,72.809828,989,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,SIKANDARPUR-BHU,BHU,34.006253,72.937215,990,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,BAGRA-BHU,BHU,33.973756,73.078157,991,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,BANDI SHER KHAN-BHU,BHU,33.962057,73.058102,992,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,GHUMAN-BHU,BHU,33.901149,73.070729,993,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,SHAH MOHMMAD BHU,BHU,0.000000,0.000000,994,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,SALAM KHUND-BHU,BHU,34.008110,72.723852,995,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,D HOSP GHAZI,RHC,34.020737,72.656073,996,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,SIRIKOT RHC,RHC,34.043392,72.772875,997,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,AMGAH-BHU,BHU,34.154808,72.977263,998,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,KHANPUR BHU,RHC,33.807374,72.914560,999,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,MANAKRAI-BHU,BHU,34.001239,72.965998,1000,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,BHU B R U G,BHU,34.216088,72.783026,1001,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,JATTIPIND-BHU,BHU,34.046827,72.951885,1002,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,DARTIAN-BHU,BHU,33.837828,73.015764,1003,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,DINGI-BHU,BHU,33.903935,72.807786,1004,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,BRUG BHU,BHU,0.000000,0.000000,1005,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,KOKLIAN PEERAN-BHU,BHU,33.963914,72.804629,1006,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,MCH CENTRE HPR,MCHC/CHC,33.998268,72.934058,1007,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,SARAI SALEH-BHU,BHU,33.984155,72.984567,1008,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,KUNDI-BHU,BHU,34.032993,72.718095,1009,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,TOFKIAN-BHU,BHU,33.774134,72.839354,1010,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,NARA AMA ZAI BHU,RHC,0.000000,0.000000,1011,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,BHU KOTEHRA,BHU,0.000000,0.000000,1012,
Khyber Pakhtunkhwa,HARIPUR,HARIPUR,KAKOTRI-BHU,BHU,0.000000,0.000000,1013,
Khyber Pakhtunkhwa,Karak,T/ Nasrati,BHU Shnawa Sode Khel,BHU,32.883300,71.066600,1014,
Khyber Pakhtunkhwa,Karak,T/ Nasrati,BHU Zara Gandi,BHU,33.053528,70.954060,1015,
Khyber Pakhtunkhwa,Karak,Karak,SHAMSHAKI-BHU,BHU,0.000000,0.000000,1016,
Khyber Pakhtunkhwa,Karak,Karak,KANU KHEL-BHU,BHU,33.081958,71.294635,1017,
Khyber Pakhtunkhwa,Karak,BANDA DAWOOD SHAH,KHURRAM-BHU,BHU,33.198903,71.170070,1018,
Khyber Pakhtunkhwa,Karak,BANDA DAWOOD SHAH,BHU Jatta,BHU,33.280969,71.320427,1019,
Khyber Pakhtunkhwa,Karak,T/ Nasrati,BHU Mona Khel,BHU,32.892034,70.973990,1020,
Khyber Pakhtunkhwa,Karak,BANDA DAWOOD SHAH,MAKOORI-BHU,BHU,33.292107,71.212569,1021,
Khyber Pakhtunkhwa,Karak,Karak,GHUNDI MIRA KHAN KHEL-BHU,BHU,33.125043,71.290238,1022,
Khyber Pakhtunkhwa,Karak,T/ Nasrati,BHU KHOJAKI,BHU,33.000000,71.000000,1023,
Khyber Pakhtunkhwa,Karak,T/ Nasrati,BHU Warana,BHU,33.033012,70.915079,1024,
Khyber Pakhtunkhwa,Karak,BANDA DAWOOD SHAH,BHU Shaheedan,BHU,33.238747,70.841545,1025,
Khyber Pakhtunkhwa,Karak,T/ Nasrati,Jehangri BHU,BHU,32.954756,70.996266,1026,
Khyber Pakhtunkhwa,Karak,Karak,MITHA KHEL-BHU,BHU,33.135888,71.199379,1027,
Khyber Pakhtunkhwa,Karak,Karak,ISAK CHOUNTRA-BHU,BHU,33.136767,71.241292,1028,
Khyber Pakhtunkhwa,Karak,Karak,BHU Dilawarghar,BHU,0.000000,0.000000,1029,
Khyber Pakhtunkhwa,Karak,T/ Nasrati,BHU Chokara,BHU,33.029202,71.034661,1030,
Khyber Pakhtunkhwa,Karak,T/ Nasrati,BHU Bangi Killa,BHU,32.931308,71.033488,1031,
Khyber Pakhtunkhwa,Karak,BANDA DAWOOD SHAH,BHU Bahadar Khel,BHU,33.182196,70.959922,1032,
Khyber Pakhtunkhwa,Karak,BANDA DAWOOD SHAH,MNCH Centre THQ Hospital B D Shah,MCHC/CHC,0.000000,0.000000,1033,
Khyber Pakhtunkhwa,Karak,BANDA DAWOOD SHAH,MNCH Centre Civil Hospital Bahadar Khel,MCHC/CHC,33.182196,70.959922,1034,
Khyber Pakhtunkhwa,Karak,Karak,MNCh RHC Jandri Centre,MCHC/CHC,33.181317,71.257412,1035,
Khyber Pakhtunkhwa,Karak,T/ Nasrati,MNCH Centre RHC Ahmad Abad,MCHC/CHC,0.000000,0.000000,1036,
Khyber Pakhtunkhwa,Karak,T/ Nasrati,MNCH Centre Civil Hospital T/ Nasrati,MCHC/CHC,33.021288,71.100900,1037,
Khyber Pakhtunkhwa,Karak,Karak,LATEMBER-RHC,MCHC/CHC,33.116600,70.866600,1038,
Khyber Pakhtunkhwa,Karak,Karak,MNCH Centre Karak Women and Children Hospital,MCHC/CHC,33.122112,71.103245,1039,
Khyber Pakhtunkhwa,Karak,Karak,SABIR ABAD-RHC,MCHC/CHC,0.000000,0.000000,1040,
Khyber Pakhtunkhwa,Karak,Karak,SABIR ABAD-RHC,RHC,33.154076,71.326474,1041,
Khyber Pakhtunkhwa,Karak,BANDA DAWOOD SHAH,NARI PANUS-RHC,RHC,33.181024,71.159812,1042,
Khyber Pakhtunkhwa,Karak,Karak,RHC Jandari,RHC,33.181317,71.257412,1043,
Khyber Pakhtunkhwa,Karak,T/ Nasrati,RHC Ahmad Abad,RHC,33.033891,70.988938,1044,
Khyber Pakhtunkhwa,Karak,Karak,LATEMBER-RHC,RHC,33.101009,70.869649,1045,
Khyber Pakhtunkhwa,KOHAT,KOHAT,JANGLE KHEL-GOVT. MCH CTR,RHC,33.629762,71.148753,1046,
Khyber Pakhtunkhwa,KOHAT,KOHAT,CHORLAKI-RHC,RHC,33.591073,71.944710,1047,
Khyber Pakhtunkhwa,KOHAT,KOHAT,USTARZAI-RHC,RHC,33.603263,71.246078,1048,
Khyber Pakhtunkhwa,KOHAT,KOHAT,ZIARAT SHAIKH ALADAD-BHU,BHU,33.640934,71.876607,1049,
Khyber Pakhtunkhwa,KOHAT,KOHAT,BILLI TANG-BHU,BHU,33.522800,71.559576,1050,
Khyber Pakhtunkhwa,KOHAT,KOHAT,TOOLANG-BHU,BHU,0.000000,0.000000,1051,
Khyber Pakhtunkhwa,KOHAT,LACHI,LACHI-RHC,RHC,33.399777,71.356472,1052,
Khyber Pakhtunkhwa,KOHAT,KOHAT,BAZID KHEL-BHU,BHU,33.607117,71.589930,1053,
Khyber Pakhtunkhwa,KOHAT,KOHAT,DHODA-BHU DHODA,BHU,33.499920,71.494641,1054,
Khyber Pakhtunkhwa,KOHAT,KOHAT,MOHAMMAD ZAI-BHU,BHU,33.601014,71.395439,1055,
Khyber Pakhtunkhwa,KOHAT,KOHAT,BARH-BHU,BHU,33.568251,71.321241,1056,
Khyber Pakhtunkhwa,KOHAT,KOHAT,MARAI PAYAN-BHU,BHU,33.689828,71.179749,1057,
Khyber Pakhtunkhwa,KOHAT,KOHAT,TOGH BALA-BHU,BHU,33.554921,71.505774,1058,
Khyber Pakhtunkhwa,KOHAT,KOHAT,PERSHAI-BHU,BHU,33.515186,71.846204,1059,
Khyber Pakhtunkhwa,KOHAT,KOHAT,NAKBAND-BHU,BHU,33.465568,71.803639,1060,
Khyber Pakhtunkhwa,KOHAT,KOHAT,KAMAL KHEL-BHU,BHU,33.417409,71.533171,1061,
Khyber Pakhtunkhwa,KOHAT,LACHI,SUMARI PAYAN-BHU,BHU,33.453326,71.288977,1062,
Khyber Pakhtunkhwa,KOHAT,LACHI,KHADDAR KHEL-BHU,BHU,33.412436,71.415371,1063,
Khyber Pakhtunkhwa,KOHAT,LACHI,ALI KACH-BHU,BHU,33.416600,71.166600,1064,
Khyber Pakhtunkhwa,KOHAT,LACHI,SHAWAKI-BHU,BHU,33.320940,71.367256,1065,
Khyber Pakhtunkhwa,KOHAT,LACHI,DULI BANDA-BHU,BHU,33.333161,71.489132,1066,
Khyber Pakhtunkhwa,KOHAT,KOHAT,GABARI-BHU,BHU,33.187863,71.650317,1067,
Khyber Pakhtunkhwa,KOHAT,KOHAT,GUMBAT-RHC,RHC,33.500000,71.666600,1068,
Khyber Pakhtunkhwa,KOHAT,KOHAT,USTER ZAI BALA-GOVT. MCH CTR,MCHC/CHC,33.600050,71.229536,1069,
Khyber Pakhtunkhwa,KOHAT,KOHAT,SHER KOT-BHU,BHU,33.604387,71.270008,1070,
Khyber Pakhtunkhwa,KOHAT,KOHAT,KACHAI-BHU,BHU,0.000000,0.000000,1071,
Khyber Pakhtunkhwa,KOHISTAN,PATTAN,MAJ GALI-BHU,BHU,0.000000,0.000000,1072,
Khyber Pakhtunkhwa,KOHISTAN,DASSU,MANDARAZA,BHU,35.223201,73.153525,1073,
Khyber Pakhtunkhwa,KOHISTAN,KANDIA,KARANG-BHU,BHU,35.476616,72.966263,1074,
Khyber Pakhtunkhwa,KOHISTAN,DASSU,RAZIKA-BHU,BHU,35.304990,73.122808,1075,
Khyber Pakhtunkhwa,KOHISTAN,PATTAN,KAYAL-BHU,BHU,35.184713,73.084690,1076,
Khyber Pakhtunkhwa,KOHISTAN,PATTAN,PECH BELA-BHU,BHU,34.996426,73.318850,1077,
Khyber Pakhtunkhwa,KOHISTAN,PATTAN,KOLAI-BHU,BHU,35.046845,72.972708,1078,
Khyber Pakhtunkhwa,KOHISTAN,PALLAS,SHARAKOT-BHU,BHU,35.051576,73.065822,1079,
Khyber Pakhtunkhwa,KOHISTAN,KANDIA,SERGARI-BHU,BHU,35.462183,73.134466,1080,
Khyber Pakhtunkhwa,KOHISTAN,PATTAN,JOG-BHU,BHU,35.118670,73.762590,1081,
Khyber Pakhtunkhwa,KOHISTAN,DASSU,BAR YAR-BHU,BHU,35.170649,73.392969,1082,
Khyber Pakhtunkhwa,KOHISTAN,PATTAN,RANOLIA-BHU,RHC,35.050715,72.889271,1083,
Khyber Pakhtunkhwa,KOHISTAN,PALLAS,SHRAD,BHU,0.000000,0.000000,1084,
Khyber Pakhtunkhwa,KOHISTAN,DASSU,HARBAN-BHU,BHU,35.503829,73.608113,1085,
Khyber Pakhtunkhwa,KOHISTAN,PATTAN,JIJAL-BHU,BHU,35.044264,72.922818,1086,
Khyber Pakhtunkhwa,KOHISTAN,DASSU,SEO-BHU,BHU,35.304620,73.189793,1087,
Khyber Pakhtunkhwa,KOHISTAN,PATTAN,DOBAIR,BHU,35.142539,72.888841,1088,
Khyber Pakhtunkhwa,Kohistan,DASSU,GOSHALI-BHU,BHU,0.000000,0.000000,1089,
Khyber Pakhtunkhwa,Kohistan,PATTAN,GOSHALI-BHU,BHU,0.000000,0.000000,1090,
Khyber Pakhtunkhwa,Kohistan,PATTAN,GOSHALI-BHU,BHU,0.000000,0.000000,1091,
Khyber Pakhtunkhwa,Kohistan,DASSU,GOSHALI-BHU,BHU,0.000000,0.000000,1092,
Khyber Pakhtunkhwa,Kohistan,Palas,BHU Shal Kan Abad,BHU,0.000000,0.000000,1093,
Khyber Pakhtunkhwa,Kohistan,PATTAN,BANIL-BHU,BHU,35.132002,72.976149,1094,
Khyber Pakhtunkhwa,Kohistan,PATTAN,BANIL-BHU,BHU,0.000000,0.000000,1095,
Khyber Pakhtunkhwa,Kohistan,Palas,BHU kuzparo,BHU,35.266501,73.330795,1096,
Khyber Pakhtunkhwa,Kohistan,Palas,BHU Doromado Kheil,BHU,0.000000,0.000000,1097,
Khyber Pakhtunkhwa,Kohistan,PATTAN,PATTAN-RHC,RHC,35.111143,72.991202,1098,
Khyber Pakhtunkhwa,Kohistan,Kandia,BHU Sagal Dara,BHU,0.000000,0.000000,1099,
Khyber Pakhtunkhwa,Kohistan,Kandia,BHU Jashoi,BHU,0.000000,0.000000,1100,
Khyber Pakhtunkhwa,Kohistan,DASSU,DASSU-RHC,RHC,35.259840,73.231243,1101,
Khyber Pakhtunkhwa,Kohistan,DASSU,SHATYAL-RHC,RHC,35.519044,73.567502,1102,
Khyber Pakhtunkhwa,Kohistan,Kandia,BHU Gabral,BHU,35.599299,72.899925,1103,
Khyber Pakhtunkhwa,Kohistan,Palas,BHU Mahareen,BHU,35.032867,72.934431,1104,
Khyber Pakhtunkhwa,Kohistan,Kandia,BHU Thoti,BHU,35.471897,73.189423,1105,
Khyber Pakhtunkhwa,Kohistan,Palas,BHU Shereyal,BHU,0.000000,0.000000,1106,
Khyber Pakhtunkhwa,Kohistan,,Dogu BHU,BHU,35.374195,73.197935,1107,
Khyber Pakhtunkhwa,Kohistan,DASSU,BAJA(LOI)-BHU,BHU,35.172130,73.256038,1108,
Khyber Pakhtunkhwa,LAKKI MARWAT,LAKKI MARWAT,-BHU SHAHBAZ KHEL,RHC,32.408611,70.747229,1109,
Khyber Pakhtunkhwa,LAKKI MARWAT,LAKKI MARWAT,-BHU AHMADKHEL,RHC,32.446792,70.967363,1110,
Khyber Pakhtunkhwa,LAKKI MARWAT,LAKKI MARWAT,-BHU BEHRAM KHEL,BHU,32.572247,70.578415,1111,
Khyber Pakhtunkhwa,LAKKI MARWAT,LAKKI MARWAT,-BHU PEZU,BHU,32.322700,70.734400,1112,
Khyber Pakhtunkhwa,LAKKI MARWAT,LAKKI MARWAT,-MCH SARAI NAURANG,MCHC/CHC,32.825500,70.781900,1113,
Khyber Pakhtunkhwa,LAKKI MARWAT,LAKKI MARWAT,-RHC SARAI GAMBILA,RHC,32.694065,70.784361,1114,
Khyber Pakhtunkhwa,LAKKI MARWAT,LAKKI MARWAT,-MCH SARAI NAURANG,MCHC/CHC,32.825500,70.781900,1115,
Khyber Pakhtunkhwa,LAKKI MARWAT,LAKKI MARWAT,-BHU SULEMAN KHEL,BHU,0.000000,0.000000,1116,
Khyber Pakhtunkhwa,LAKKI MARWAT,LAKKI MARWAT,-RHC TAJORI,RHC,32.626100,70.581900,1117,
Khyber Pakhtunkhwa,LAKKI MARWAT,LAKKI MARWAT,-BHU KHAN KHEL MANDOZAI,BHU,32.716018,70.626140,1118,
Khyber Pakhtunkhwa,LAKKI MARWAT,LAKKI MARWAT,Raga Khel,BHU,0.000000,0.000000,1119,
