Health Level,Admin 1,Admin 2,Level,Facility,UID,Facility Type,Link,Match,Latitude,Longitude
Health Facility,Khyber Pakhtunkhwa,Karak,4,Shanwan Gudi Khel,3356-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Takht Nasrati,3357-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Terri,3359-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Zanana Hosp,3360-inv,x,0-x,x,0,0
District,Khyber Pakhtunkhwa,Karak,3,Karak,3364-inv,District Store,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Ali Katch,3371-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Barrh,3372-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Chorlaki,3373-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Dhoda,3375-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Doli Banda,3378-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Kachai,3379-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Khadar Khel,3381-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Lachi -Rural,3382-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Maraee,3383-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Marai,3384-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Mohammad Zai,3385-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Nakband,3387-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Parshai,3389-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Pershai,3390-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Shawaki,3391-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Sher Kot,3392-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Showiki,3394-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Sudal,3395-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Suleman Talab,3396-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Suleman Talib Shahpur,3397-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Tappi,3399-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Togh,3400-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Tolang,3402-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Ziarat,3403-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Cantt,3404-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Chakar Koi,3405-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Jungal Khel,3406-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Kharmatoo,3407-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Meranat Khel,3408-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Shadipur,3409-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Skd,3410-inv,Civil Hosp,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Cmh Kohat,3411-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Dr Samin Shah,3413-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Lmh,3414-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Jarma,3416-inv,Mch,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Jungel Khel,3417-inv,Mch,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Bilitang,3418-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Gumbat,3419-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Uster Zai,3421-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Social Security Disp,3423-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Sub Health Center Surgul,3424-inv,x,0-x,x,0,0
District,Khyber Pakhtunkhwa,Kohat,3,Kohat,3425-inv,District Store,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohistan,4,Jijal,3447-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohistan,4,Dasu,3450-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohistan,4,Pattan,3451-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohistan,4,Ranolia,3455-inv,Rhc,0-x,x,0,0
District,Khyber Pakhtunkhwa,Kohistan,3,Kohistan,3458-inv,District Store,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Abakhel,3466-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Abdul Khel,3467-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Adamzai,3468-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Bagu Khel,3469-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Begu Khel,3470-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Behram Khel,3471-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Beram Khel,3472-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Gandi Khan Khel,3473-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Ghaznikhel,3474-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Khan Khel,3475-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Kot Kashamir,3476-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Kot Kashmir,3477-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Kot Kashmir Bachkan,3478-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Land Ahmad Khel,3479-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Langer Khel,3480-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Mamakhel,3482-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Mandan Manjiwala,3483-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Manjiwala,3484-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Masha Mansoor,3485-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Mashamansoor,3486-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Nar Muzaffar,3488-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Nawar Khel,3490-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Nawaz Khel,3491-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Pahar Khel Tal,3492-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Paharkhel Tal Kacha Kamar,3493-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Paharkhel Thal,3494-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Shah Tora,3495-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Shatora,3496-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Shehbaz Khel,3497-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Suleman Khel,3498-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Tajazai,3499-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Dallo Khel,3500-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Pakka,3501-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Zangi Khel,3502-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Zangikhel,3503-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Sarai Naurang Fixed,3504-inv,Ch,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Tajori,3505-inv,Ch,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Tijori,3506-inv,Ch,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,City Hosp,3508-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,City Hospital  Lakki Fixed,3509-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Hospital,3510-inv,Dhq,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Lakki,3511-inv,Dhq,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Ahmad Khel,3512-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Gambela,3514-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Landiwa,3515-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Titterkhel,3516-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Teshsil Store Norang Lakkimarwat,3518-inv,x,0-x,x,0,0
District,Khyber Pakhtunkhwa,Lakki Marwat,3,Lakkimrwt,3519-inv,District Store,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Ashakai,3526-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Bara Banda,3527-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Barr,3528-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Butano Khpa,3529-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Gu Khail,3530-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Haryan Kot,3531-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Inzargai,3532-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Khakai,3533-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Khar,3534-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Makhband,3535-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Mishta,3536-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Shengrai,3537-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Tand Ghound,3538-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Toai,3539-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Wartera,3540-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Wazir Abad,3541-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Cat D Hosp Agra,3542-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Badraga,3543-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Manzare Baba,3544-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Sdk,3545-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Malkand,3546-inv,Ch,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Batakhela,3548-inv,Dhq,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Alladand,3549-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Jolagram,3550-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Kot,3551-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Palai,3552-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Skha Kot,3554-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Sub Store Dargai,3556-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Dargai,3558-inv,Thq,0-x,x,0,0
District,Khyber Pakhtunkhwa,Malakand PA,3,Malakand,3559-inv,District Store,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Ali Hosp Dhroha,3598-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Beliyan,3599-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Arbora,3600-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Attar Shisha,3601-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Bandi Paraw,3602-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Bandi Shungli,3604-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Behali,3606-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Bher Kund,3607-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Bio Nandi,3609-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Chakkal,3611-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Chandoor,3612-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Chattar Plain,3613-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Data,3615-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Dharyal,3616-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Dilbori,3617-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Doga,3618-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Gali Badral,3619-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Gandhiaan,3620-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Hangrai,3622-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Jabba,3623-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Jabori,3624-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Jared,3625-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Karori,3629-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Katahai,3631-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Kotli Bola,3632-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Labbri Kalash,3633-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Lassan Thakral,3635-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Malgali,3636-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Mohar,3637-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Pairan,3639-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Pano Dahari,3640-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Parhina,3643-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Punjool,3644-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Sandey Sir,3646-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Sangar,3647-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Shohal Najaf Khan,3649-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Talhaata,3650-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Tarapi,3652-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Ahaal,3653-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Chakrayali,3654-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Baffa,3655-inv,Ch,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Battal,3660-inv,Civil Hosp,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Kaghan,3661-inv,Civil Hosp,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Phulra,3663-inv,Civil Hosp,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Mansehra,3664-inv,Dhq,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Khaki,3667-inv,Disp,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Tanda,3669-inv,Disp,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Gmh Dadar,3670-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Hilkot,3671-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Pima Hosp,3672-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Chowki,3673-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Kewaii,3675-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Khaware,3677-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Lassan Nawab,3678-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Sachan Kala,3680-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Shinkiari,3681-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Tragnri Sabir Shah,3683-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Trangri,3684-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Uggi,3685-inv,Rhc,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Balakot,3687-inv,Thq,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Tma Disp Mansehra,3688-inv,x,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Tqh Balakot,3689-inv,x,0-x,x,0,0
District,Khyber Pakhtunkhwa,Mansehra,3,Mansehra,3690-inv,District Store,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Akbarabad,3725-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Alo,3727-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Bagheecha,3729-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Bakhshale,3730-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Bezo Kharke,3731-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Bgho Banda,3732-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Charbanda,3733-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Chargule,3735-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Check Mardan,3737-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Dheri Likpani,3739-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Fatma,3741-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Gari Daulat Zai,3742-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Gari Ismail Zai,3743-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Garyara,3744-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Ghala Der,3745-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Gujar Gari,3746-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Hathian,3747-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Jalala,3748-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Jamal Gari,3749-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Jamra,3750-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Jungara,3751-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Kata Khat,3754-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Kati Gari,3756-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Khazana,3757-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Kodinaka,3759-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Kohi Bermol,3760-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Kot Daulatzai,3761-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Machi,3762-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Mayar,3764-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Miagano Kale,3766-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Mian Esa,3767-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Mian Khan,3769-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Mohabbat Abad,3770-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Muhib Banda,3772-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Nare Mian,3773-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Palo Gheri,3775-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Pirsado,3776-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Qasam,3777-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Sari Bolal,3778-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Sawl Der,3779-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Shamat Pur,3782-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Shamozai,3783-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Shikh Yousaf,3784-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Takar,3785-inv,Bhu,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Babuzai,3786-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Bijligar,3787-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Dag,3788-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Gujrat,3790-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Guli Bagh,3791-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Kas Koroona,3792-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Katlang,3793-inv,Cd,0-x,x,0,0
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Parhoti,3796-inv,Cd,0-x,x,0,0
