Health Level,Admin 1,Admin 2,Level,Facility,UID,Facility Type
Health Facility,Punjab,Narowal,4,Manak,8592,x
Health Facility,Punjab,Narowal,4,Mangri,8593,x
Health Facility,Punjab,Narowal,4,Masroor,8594,x
Health Facility,Punjab,Narowal,4,Mir Pur Gujran,8595,x
Health Facility,Punjab,Narowal,4,Narowal,8596,x
Health Facility,Punjab,Narowal,4,Nonar,8598,x
Health Facility,Punjab,Narowal,4,Pakhoka,8599,x
Health Facility,Punjab,Narowal,4,Pejowali,8600,x
Health Facility,Punjab,Narowal,4,Pind Sanan,8601,x
Health Facility,Punjab,Narowal,4,Pindi Porbian,8602,x
Health Facility,Punjab,Narowal,4,Qiampur,8603,x
Health Facility,Punjab,Narowal,4,Raiba Kalan,8604,x
Health Facility,Punjab,Narowal,4,Rambari,8605,x
Health Facility,Punjab,Narowal,4,Romal,8606,x
Health Facility,Punjab,Narowal,4,Rupo Chak,8607,x
Health Facility,Punjab,Narowal,4,Saddowala Uncha,8608,x
Health Facility,Punjab,Narowal,4,Sankhatra,8609,x
Health Facility,Punjab,Narowal,4,Sarjal,8610,x
Health Facility,Punjab,Narowal,4,Shah Ghreeb,8611,x
Health Facility,Punjab,Narowal,4,Shah Pur Bhango,8612,x
Health Facility,Punjab,Narowal,4,Sugra Shafi Medical Complex,8613,x
Health Facility,Punjab,Narowal,4,Talwandi Bhindran,8614,x
Health Facility,Punjab,Narowal,4,Tara Pur,8615,x
Health Facility,Punjab,Narowal,4,Tola,8618,x
Health Facility,Punjab,Narowal,4,Uc Urban 2,8619,x
Health Facility,Punjab,Narowal,4,Urban 3,8620,x
Health Facility,Punjab,Narowal,4,Wali Pur Boora,8621,x
Health Facility,Punjab,Narowal,4,Zafar Wal,8622,x
Health Facility,Punjab,Narowal,4,Zafarwal,8624,x
District,Punjab,Narowal,3,Narowal District Store,8625,x
Health Facility,Punjab,Okara,4,Shahbore,8653,Rhc
Health Facility,Punjab,Okara,4,1 1Ra,8654,Bhu
Health Facility,Punjab,Okara,4,11 1L,8655,Bhu
Health Facility,Punjab,Okara,4,12Gd,8656,Bhu
Health Facility,Punjab,Okara,4,13 1R,8657,Bhu
Health Facility,Punjab,Okara,4,14 1Al R45,8659,Bhu
Health Facility,Punjab,Okara,4,14 1L,8660,Bhu
Health Facility,Punjab,Okara,4,15 1R,8661,Bhu
Health Facility,Punjab,Okara,4,16 1Al,8662,Bhu
Health Facility,Punjab,Okara,4,18 1L,8663,Bhu
Health Facility,Punjab,Okara,4,2 1Al,8664,Bhu
Health Facility,Punjab,Okara,4,21Gd Okara,8665,Bhu
Health Facility,Punjab,Okara,4,23 2L,8666,Bhu
Health Facility,Punjab,Okara,4,24Gd,8667,Bhu
Health Facility,Punjab,Okara,4,25 2R,8668,Bhu
Health Facility,Punjab,Okara,4,3 Sp,8669,Bhu
Health Facility,Punjab,Okara,4,32 2L,8670,Bhu
Health Facility,Punjab,Okara,4,32 2R Okara,8671,Bhu
Health Facility,Punjab,Okara,4,34 1Al,8673,Bhu
Health Facility,Punjab,Okara,4,38 4L,8674,Bhu
Health Facility,Punjab,Okara,4,4 4L Okara,8675,Bhu
Health Facility,Punjab,Okara,4,42D,8676,Bhu
Health Facility,Punjab,Okara,4,44 2L,8677,Bhu
Health Facility,Punjab,Okara,4,45 3R,8679,Bhu
Health Facility,Punjab,Okara,4,48 3R,8680,Bhu
Health Facility,Punjab,Okara,4,52 3R,8681,Bhu
Health Facility,Punjab,Okara,4,53 2L,8682,Bhu
Health Facility,Punjab,Okara,4,6 1L,8683,Bhu
Health Facility,Punjab,Okara,4,7 1L,8684,Bhu
Health Facility,Punjab,Okara,4,Akbar1,8685,Bhu
Health Facility,Punjab,Okara,4,Amli Moti,8686,Bhu
Health Facility,Punjab,Okara,4,Attari,8687,Bhu
Health Facility,Punjab,Okara,4,Bahawal Das,8688,Bhu
Health Facility,Punjab,Okara,4,Bazida,8689,Bhu
Health Facility,Punjab,Okara,4,Behlolpur,8690,Bhu
Health Facility,Punjab,Okara,4,Bhella Ghulam Singh,8691,Bhu
Health Facility,Punjab,Okara,4,Bhoman Shah,8692,Bhu
Health Facility,Punjab,Okara,4,Bhon Munzabta,8693,Bhu
Health Facility,Punjab,Okara,4,Bhutta Mohabat,8694,Bhu
Health Facility,Punjab,Okara,4,Burj Jeway Khan,8695,Bhu
Health Facility,Punjab,Okara,4,Chak Fazal Shah,8696,Bhu
Health Facility,Punjab,Okara,4,Chak No 1 4L,8697,Bhu
Health Facility,Punjab,Okara,4,Chak Shah Muhammad Boolla,8698,Bhu
Health Facility,Punjab,Okara,4,Dars Daliyana,8699,Bhu
Health Facility,Punjab,Okara,4,Dola Meher Chand,8700,Bhu
Health Facility,Punjab,Okara,4,Fateh Pur02,8704,Bhu
Health Facility,Punjab,Okara,4,Hakoomat Garh,8705,Bhu
Health Facility,Punjab,Okara,4,Hanif Nagar,8706,Bhu
Health Facility,Punjab,Okara,4,Hussain Garh,8707,Bhu
Health Facility,Punjab,Okara,4,Jaboka,8708,Bhu
Health Facility,Punjab,Okara,4,Jamal Kot,8709,Bhu
Health Facility,Punjab,Okara,4,Jandraka,8711,Bhu
Health Facility,Punjab,Okara,4,Joota,8712,Bhu
Health Facility,Punjab,Okara,4,Kama,8713,Bhu
Health Facility,Punjab,Okara,4,Kani Pur,8714,Bhu
Health Facility,Punjab,Okara,4,Kohla,8715,Bhu
Health Facility,Punjab,Okara,4,Kund Bohar,8716,Bhu
Health Facility,Punjab,Okara,4,Lasharian,8717,Bhu
Health Facility,Punjab,Okara,4,Mancharian,8718,Bhu
Health Facility,Punjab,Okara,4,Mari Kombo,8719,Bhu
Health Facility,Punjab,Okara,4,Maroof,8720,Bhu
Health Facility,Punjab,Okara,4,Mazharabad,8721,Bhu
Health Facility,Punjab,Okara,4,Melu Sheka,8723,Bhu
Health Facility,Punjab,Okara,4,Miana Tha Tha,8724,Bhu
Health Facility,Punjab,Okara,4,Mohant Darshan,8725,Bhu
Health Facility,Punjab,Okara,4,Mupalka,8726,Bhu
Health Facility,Punjab,Okara,4,Nehranwala,8727,Bhu
Health Facility,Punjab,Okara,4,Nicki Maneki,8728,Bhu
Health Facility,Punjab,Okara,4,Okara,8729,Bhu
Health Facility,Punjab,Okara,4,Okara 36A4l,8730,Bhu
Health Facility,Punjab,Okara,4,Pandat Munfool Pur,8731,Bhu
Health Facility,Punjab,Okara,4,Pipli Pahar,8732,Bhu
Health Facility,Punjab,Okara,4,Probanabad,8733,Bhu
Health Facility,Punjab,Okara,4,Qadir Abad,8734,Bhu
Health Facility,Punjab,Okara,4,Qila Tara Singh,8735,Bhu
Health Facility,Punjab,Okara,4,Rajgarh,8736,Bhu
Health Facility,Punjab,Okara,4,Rajowal,8737,Bhu
Health Facility,Punjab,Okara,4,Ratta Khunna,8738,Bhu
Health Facility,Punjab,Okara,4,Rohella Tejaka,8739,Bhu
Health Facility,Punjab,Okara,4,Rukin Pura,8740,Bhu
Health Facility,Punjab,Okara,4,Sham Din Wahgre,8741,Bhu
Health Facility,Punjab,Okara,4,Sheerin Muafi,8742,Bhu
Health Facility,Punjab,Okara,4,Sheikhu Sharif 03,8743,Bhu
Health Facility,Punjab,Okara,4,Sher Garh,8744,Bhu
Health Facility,Punjab,Okara,4,Wendela Jageer,8745,Bhu
Health Facility,Punjab,Okara,4,16Gd,8746,Cd
Health Facility,Punjab,Okara,4,Cmh Okara Cantt,8747,x
Health Facility,Punjab,Okara,4,Dhq Okara City 91,8748,x
Health Facility,Punjab,Okara,4,Dhq Okara City90,8752,x
Health Facility,Punjab,Okara,4,Dhq South City,8753,x
Health Facility,Punjab,Okara,4,Kalsoom Social Security Hosp,8755,x
Health Facility,Punjab,Okara,4,Mch Center Astana Alia,8756,x
Health Facility,Punjab,Okara,4,Mch Samad Pura Center,8757,x
Health Facility,Punjab,Okara,4,Rd 18Gd,8758,x
Health Facility,Punjab,Okara,4,Rd Dhuliania,8759,x
Health Facility,Punjab,Okara,4,34Gd,8760,Rhc
Health Facility,Punjab,Okara,4,Akhtarabad,8761,Rhc
Health Facility,Punjab,Okara,4,Bahar Bala,8763,Rhc
Health Facility,Punjab,Okara,4,Basir Pur,8764,Rhc
Health Facility,Punjab,Okara,4,Basirpur,8765,Rhc
Health Facility,Punjab,Okara,4,Battak,8767,Rhc
Health Facility,Punjab,Okara,4,Gogera100,8768,Rhc
Health Facility,Punjab,Okara,4,Hujra,8770,Rhc
Health Facility,Punjab,Okara,4,Hujra Shah Muqeem,8773,Rhc
Health Facility,Punjab,Okara,4,Mandi Ahmed Abad,8776,Rhc
Health Facility,Punjab,Okara,4,Renala Khurad,8778,Rhc
Health Facility,Punjab,Okara,4,Renala Lhurad,8780,Rhc
Health Facility,Punjab,Okara,4,Shahbor,8781,Rhc
Health Facility,Punjab,Okara,4,Wasaway Wala,8782,Rhc
Health Facility,Punjab,Okara,4,Tehsil Store Epi,8783,x
Health Facility,Punjab,Okara,4,Thq Depalpur,8787,x
Health Facility,Punjab,Okara,4,Thq Haveli City 108,8789,x
Health Facility,Punjab,Okara,4,Thq Haveli Lakha,8790,x
Health Facility,Punjab,Okara,4,Uc Office 5 1Ra,8792,x
District,Punjab,Okara,3,Okara District Store,8793,x
Health Facility,Punjab,Pakpattan,4,163,8879,x
Health Facility,Punjab,Pakpattan,4,102 D,8881,x
Health Facility,Punjab,Pakpattan,4,109 Eb,8882,x
Health Facility,Punjab,Pakpattan,4,11 Sp,8883,x
Health Facility,Punjab,Pakpattan,4,129 Eb,8884,x
Health Facility,Punjab,Pakpattan,4,149 Eb,8885,x
Health Facility,Punjab,Pakpattan,4,15 Kb,8886,x
Health Facility,Punjab,Pakpattan,4,16 Eb,8887,x
Health Facility,Punjab,Pakpattan,4,19 Sp,8888,x
Health Facility,Punjab,Pakpattan,4,21 Eb,8889,x
Health Facility,Punjab,Pakpattan,4,22 Eb,8890,x
Health Facility,Punjab,Pakpattan,4,23 Sp,8891,x
Health Facility,Punjab,Pakpattan,4,28 Sp,8892,x
Health Facility,Punjab,Pakpattan,4,30 Eb,8893,x
Health Facility,Punjab,Pakpattan,4,34 Eb,8894,x
Health Facility,Punjab,Pakpattan,4,351 Eb,8895,x
Health Facility,Punjab,Pakpattan,4,41 Eb,8896,x
Health Facility,Punjab,Pakpattan,4,48 Eb,8897,x
Health Facility,Punjab,Pakpattan,4,51 Eb,8898,x
Health Facility,Punjab,Pakpattan,4,59 D,8899,x
Health Facility,Punjab,Pakpattan,4,62 D,8900,x
Health Facility,Punjab,Pakpattan,4,62 Sp,8901,x
Health Facility,Punjab,Pakpattan,4,66 Eb,8902,x
Health Facility,Punjab,Pakpattan,4,67 Eb,8903,x
Health Facility,Punjab,Pakpattan,4,72 D,8904,x
Health Facility,Punjab,Pakpattan,4,75 Eb,8905,x
